-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,text-white_2,pointer-events-none_3,truncate,_container,_container_link,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lvv5qwgkm17w1b,Infinix Note 40 8/256 Second Fullset Berkualitas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.325.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,313 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Infinix Note 40 8/256 Second Fullset Berkualitas
Rp
2.325.000
4.9
313 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/Infinix-Note-40-8-256-Second-Fullset-Berkualitas-i.203572497.24430320496?extraParams=%7B%22display_model_id%22%3A232787395773%2C%22model_selection_logic%22%3A3%7D&sp_atk=4d57c19b-5483-4cc6-87b3-da9f2d38c7db&xptdk=4d57c19b-5483-4cc6-87b3-da9f2d38c7db,,
https://down-id.img.susercontent.com/file/id-11134207-7quky-lkhrlk4grx2i47,infinix hot 20s 8/128 second fullset,,Rp,1.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Besok,,,"infinix hot 20s 8/128 second fullset
Rp
1.450.000
5.0
4 Terjual
Besok
Surabaya",https://shopee.co.id/infinix-hot-20s-8-128-second-fullset-i.230315394.20591941042?extraParams=%7B%22display_model_id%22%3A235522918526%2C%22model_selection_logic%22%3A3%7D&sp_atk=87ef047d-53f7-481a-8f67-ed8474c61f34&xptdk=87ef047d-53f7-481a-8f67-ed8474c61f34,,
https://down-id.img.susercontent.com/file/id-11134207-822wo-mncp6l7kfmkl09,Infinix note 40 pro+ 5G second mulus no minus,,Rp,2.250.000,,,,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lampung Tengah,,,,,,"Infinix note 40 pro+ 5G second mulus no minus
Rp
2.250.000
4-8 Hari
Kab. Lampung Tengah",https://shopee.co.id/Infinix-note-40-pro-5G-second-mulus-no-minus-i.1221839052.52809310547?extraParams=%7B%22display_model_id%22%3A320823476948%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2c9f336-1ff3-494b-a2ab-a2ca31a05105&xptdk=d2c9f336-1ff3-494b-a2ab-a2ca31a05105,,
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m5cmlvhwqggjd9,Infinix HOT 40 Pro 12/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.890.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,16 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,< 2 Hari,,,"Infinix HOT 40 Pro 12/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.890.000
4.9
16 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-HOT-40-Pro-12-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.29474527682?extraParams=%7B%22display_model_id%22%3A109387778543%2C%22model_selection_logic%22%3A3%7D&sp_atk=1eaa0c6e-ba6e-4301-aadb-6b14defd2616&xptdk=1eaa0c6e-ba6e-4301-aadb-6b14defd2616,,
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn8a16vhw3r6da,Infinix GT 30 Pro  8/256 Fullset second,,Rp,3.750.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"Infinix GT 30 Pro 8/256 Fullset second
Rp
3.750.000
< 2 Hari
Kab. Karawang",https://shopee.co.id/Infinix-GT-30-Pro-8-256-Fullset-second-i.135415265.57259116073?extraParams=%7B%22display_model_id%22%3A267551600295%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc7b90ed-b3cb-45e3-b83f-f44b66fa3d63&xptdk=cc7b90ed-b3cb-45e3-b83f-f44b66fa3d63,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m9kbpdpi9a9f1d,INFINIX NOTE 30 8/256 SECOND MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.993.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"INFINIX NOTE 30 8/256 SECOND MULUS
Rp
1.993.000
5.0
9 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/INFINIX-NOTE-30-8-256-SECOND-MULUS-i.309409025.29027296172?extraParams=%7B%22display_model_id%22%3A247715915014%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ff5c07d-b3bd-4167-9b1e-5bf2fda58712&xptdk=3ff5c07d-b3bd-4167-9b1e-5bf2fda58712,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m7x995j1aq6jc3,Infinix Smart 9 HD Ram 3/64GB | Ram 4/64GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.180.199,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,28 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-41%,Besok 12:00,,,"Infinix Smart 9 HD Ram 3/64GB | Ram 4/64GB ( Second )
Rp
1.180.199
-41%
4.9
28 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Infinix-Smart-9-HD-Ram-3-64GB-Ram-4-64GB-(-Second-)-i.194632330.26281254955?extraParams=%7B%22display_model_id%22%3A267513035155%2C%22model_selection_logic%22%3A3%7D&sp_atk=8c408f60-a2dd-4c3f-87b4-35083c530977&xptdk=8c408f60-a2dd-4c3f-87b4-35083c530977,,
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lw3vvqvo3r6j4d,Infinix Note 30 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.690.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,< 2 Hari,,,"Infinix Note 30 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.690.000
4.9
10 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Infinix-Note-30-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.29901637885?extraParams=%7B%22display_model_id%22%3A178648840324%2C%22model_selection_logic%22%3A3%7D&sp_atk=945f6a21-a46a-4393-ad27-07a2a59ef39c&xptdk=945f6a21-a46a-4393-ad27-07a2a59ef39c,,
https://down-id.img.susercontent.com/file/id-11134207-7r98t-ltxoxm2j8nf895,Infinix Note 30 Pro 8/256 Second Mulus Nominus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.199.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,< 2 Hari,,,"Infinix Note 30 Pro 8/256 Second Mulus Nominus
Rp
2.199.999
5.0
8 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Infinix-Note-30-Pro-8-256-Second-Mulus-Nominus-i.133913527.25023336358?extraParams=%7B%22display_model_id%22%3A88904601438%2C%22model_selection_logic%22%3A3%7D&sp_atk=2543e417-ea48-402e-b053-26145c53993c&xptdk=2543e417-ea48-402e-b053-26145c53993c,,
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lrihmfjeevd512,infinix note 30 pro 8/256 FULLSET SECOND,,Rp,1.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Besok,,,"infinix note 30 pro 8/256 FULLSET SECOND
Rp
1.850.000
5.0
8 Terjual
Besok
Surabaya",https://shopee.co.id/infinix-note-30-pro-8-256-FULLSET-SECOND-i.230315394.25213039676?extraParams=%7B%22display_model_id%22%3A222512926630%2C%22model_selection_logic%22%3A3%7D&sp_atk=dbad12da-4bd0-4c5d-a1c4-ae78a76329a3&xptdk=dbad12da-4bd0-4c5d-a1c4-ae78a76329a3,,
https://down-id.img.susercontent.com/file/id-11134207-8224r-mj8nasynol4x79,INFINIX ZERO 5G 8/256GB SECOND MULUS PEMAKAIAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.199.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Besok 12:00,,Produk Baru,"INFINIX ZERO 5G 8/256GB SECOND MULUS PEMAKAIAN
Rp
2.199.000
Produk Baru
5.0
3 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/INFINIX-ZERO-5G-8-256GB-SECOND-MULUS-PEMAKAIAN-i.309409025.54904342763?extraParams=%7B%22display_model_id%22%3A340408437860%2C%22model_selection_logic%22%3A3%7D&sp_atk=c6385c23-0057-4e0b-82e4-d919d9da2bca&xptdk=c6385c23-0057-4e0b-82e4-d919d9da2bca,,
https://down-id.img.susercontent.com/file/id-11134207-8224u-mh1lr9y14nbh7e,Infinix Hot 60i Ram 6/128GB I Ram 8/256GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.890.199,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,26 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-24%,Besok 12:00,,,"Infinix Hot 60i Ram 6/128GB I Ram 8/256GB ( Second )
Rp
1.890.199
-24%
4.9
26 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Infinix-Hot-60i-Ram-6-128GB-I-Ram-8-256GB-(-Second-)-i.194632330.46851415164?extraParams=%7B%22display_model_id%22%3A440605585758%2C%22model_selection_logic%22%3A3%7D&sp_atk=b7a270f8-fb52-4014-9070-49cdf1615049&xptdk=b7a270f8-fb52-4014-9070-49cdf1615049,,
https://down-id.img.susercontent.com/file/id-11134207-7r990-lvbnukr1fxdvb5,Infinix Zero 5G 2023 8/256 Second Fullset Original Nominus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.299.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,< 2 Hari,,,"Infinix Zero 5G 2023 8/256 Second Fullset Original Nominus
Rp
2.299.999
5.0
1 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Infinix-Zero-5G-2023-8-256-Second-Fullset-Original-Nominus-i.133913527.24480749986?extraParams=%7B%22display_model_id%22%3A59422762761%2C%22model_selection_logic%22%3A3%7D&sp_atk=be436337-8784-4057-8f91-612e2281c6e0&xptdk=be436337-8784-4057-8f91-612e2281c6e0,,
https://down-id.img.susercontent.com/file/id-11134207-822wq-mljgdfxvjwun19,Infinix Hot 50 Pro plus 8/256 Second Handphone,,Rp,1.900.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Serang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,< 2 Hari,,,"Infinix Hot 50 Pro plus 8/256 Second Handphone
Rp
1.900.000
< 2 Hari
Kab. Serang",https://shopee.co.id/Infinix-Hot-50-Pro-plus-8-256-Second-Handphone-i.1517562187.42312459942?extraParams=%7B%22display_model_id%22%3A345618642862%2C%22model_selection_logic%22%3A3%7D&sp_atk=75cae386-496c-4bed-bf5a-c83ae61986c3&xptdk=75cae386-496c-4bed-bf5a-c83ae61986c3,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn8lvi6iw939c6,INFINIX HOT 40 PRO 8/256GB HP SECOND BEKAS LANGSUNG CEK DESKRIPSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.695.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"INFINIX HOT 40 PRO 8/256GB HP SECOND BEKAS LANGSUNG CEK DESKRIPSI
Rp
1.695.000
< 2 Hari
Jakarta Selatan",https://shopee.co.id/INFINIX-HOT-40-PRO-8-256GB-HP-SECOND-BEKAS-LANGSUNG-CEK-DESKRIPSI-i.11253738.41930196396?extraParams=%7B%22display_model_id%22%3A350807253559%2C%22model_selection_logic%22%3A3%7D&sp_atk=395f8eb0-39b0-4467-afd7-19a54c7f767a&xptdk=395f8eb0-39b0-4467-afd7-19a54c7f767a,,
https://down-id.img.susercontent.com/file/id-11134207-82250-mie7isc82upu65,HANDPHONE HP Infinix GT 20Pro 8/256 Second Original Murah bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.900.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,Produk Baru,"HANDPHONE HP Infinix GT 20Pro 8/256 Second Original Murah bergaransi
Rp
1.900.000
Produk Baru
5.0
3 Terjual
3-5 Hari
Jakarta Timur",https://shopee.co.id/HANDPHONE-HP-Infinix-GT-20Pro-8-256-Second-Original-Murah-bergaransi-i.221779283.50903276928?extraParams=%7B%22display_model_id%22%3A267554011504%2C%22model_selection_logic%22%3A3%7D&sp_atk=f30a3fb8-9da4-4d0b-9666-ebddf261315a&xptdk=f30a3fb8-9da4-4d0b-9666-ebddf261315a,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m9v2gyjx9ru872,Infinix hot 50 pro plus 8/256GB SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.293.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,35 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Besok 12:00,,,"Infinix hot 50 pro plus 8/256GB SECOND MULUS TERAWAT
Rp
2.293.000
5.0
35 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/Infinix-hot-50-pro-plus-8-256GB-SECOND-MULUS-TERAWAT-i.309409025.28525136705?extraParams=%7B%22display_model_id%22%3A237338329623%2C%22model_selection_logic%22%3A3%7D&sp_atk=c74bb4ef-faa9-4d69-b45f-b420319ceef8&xptdk=c74bb4ef-faa9-4d69-b45f-b420319ceef8,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-md7tvek8yibg92,INFINIX NOTE 50 PRO 8/256 SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.893.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,43 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"INFINIX NOTE 50 PRO 8/256 SECOND MULUS TERAWAT
Rp
2.893.000
5.0
43 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/INFINIX-NOTE-50-PRO-8-256-SECOND-MULUS-TERAWAT-i.309409025.40462135914?extraParams=%7B%22display_model_id%22%3A301875483025%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e258a83-c4db-45c6-ad79-e9d560c0dd91&xptdk=2e258a83-c4db-45c6-ad79-e9d560c0dd91,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-mad6c6w2yxle82,INFINIX HOT 40 PRO 12/256 // 8/256GB SECOND MULUS PEMAKAIAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.993.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,23 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,< 2 Hari,,,"INFINIX HOT 40 PRO 12/256 // 8/256GB SECOND MULUS PEMAKAIAN
Rp
1.993.000
5.0
23 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/INFINIX-HOT-40-PRO-12-256-8-256GB-SECOND-MULUS-PEMAKAIAN-i.309409025.44002607710?extraParams=%7B%22display_model_id%22%3A302022508440%2C%22model_selection_logic%22%3A3%7D&sp_atk=6e24f88a-0871-4f20-bf36-84490e309fa3&xptdk=6e24f88a-0871-4f20-bf36-84490e309fa3,,
