-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,text-ellipsis,img_2,text-xs_2,w-auto,text-white,truncate,_container,_container_link,text-xs,img
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m6npv1lvzi3w49,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Xiaomi Poco X7 5G 8/256GB - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.578.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,36 Terjual,,,,"Xiaomi Poco X7 5G 8/256GB - Garansi Resmi
Rp
3.578.000
-1%
5.0
36 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Xiaomi-Poco-X7-5G-8-256GB-Garansi-Resmi-i.801256253.27027408005?extraParams=%7B%22display_model_id%22%3A118599232309%2C%22model_selection_logic%22%3A3%7D&sp_atk=6e192d5c-62b7-4fa0-8218-50cd8239e605&xptdk=6e192d5c-62b7-4fa0-8218-50cd8239e605,,
https://down-id.img.susercontent.com/file/id-11134207-7r990-llk9mrozwwqkc0,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,POCO C40 4GB/64GB HITAM Garansi Resmi,,Rp,1.634.567,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"POCO C40 4GB/64GB HITAM Garansi Resmi
Rp
1.634.567
< 2 Hari
Surabaya",https://shopee.co.id/POCO-C40-4GB-64GB-HITAM-Garansi-Resmi-i.76313598.19484065840?extraParams=%7B%22display_model_id%22%3A88833823467%2C%22model_selection_logic%22%3A3%7D&sp_atk=210a2a30-9197-4e87-8638-5669a928d2dd&xptdk=210a2a30-9197-4e87-8638-5669a928d2dd,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn0r9zklc0012b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI POCO C71 RAM 4+4/128GB GARANSI RESMI XIAOMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.850.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-3 Hari,,Palembang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,8 Terjual,,,,"XIAOMI POCO C71 RAM 4+4/128GB GARANSI RESMI XIAOMI
Rp
1.850.000
5.0
8 Terjual
2-3 Hari
Palembang",https://shopee.co.id/XIAOMI-POCO-C71-RAM-4-4-128GB-GARANSI-RESMI-XIAOMI-i.482386375.44253017332?extraParams=%7B%22display_model_id%22%3A178946898581%2C%22model_selection_logic%22%3A3%7D&sp_atk=ea6a364d-03ed-4e25-84de-e9f553d6bfaa&xptdk=ea6a364d-03ed-4e25-84de-e9f553d6bfaa,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mbbxdynxiiftc2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco C71 Ram 8 (4+4 extended)/128gb Garansi Resmi,,Rp,1.659.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,1-4 Hari,,Kab. Lumajang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 Terjual,,,,"Poco C71 Ram 8 (4+4 extended)/128gb Garansi Resmi
Rp
1.659.000
5.0
2 Terjual
1-4 Hari
Kab. Lumajang",https://shopee.co.id/Poco-C71-Ram-8-(4-4-extended)-128gb-Garansi-Resmi-i.34294058.40755578249?extraParams=%7B%22display_model_id%22%3A290470991580%2C%22model_selection_logic%22%3A3%7D&sp_atk=88e563eb-4fbd-478a-98b1-45d8f99e1c6d&xptdk=88e563eb-4fbd-478a-98b1-45d8f99e1c6d,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9vo68thujaobb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Poco C71 4/128 Gb Camera 32mp Original Garansi Resmi No Repack,,Rp,1.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Kab. Grobogan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,353 Terjual,,,,"Poco C71 4/128 Gb Camera 32mp Original Garansi Resmi No Repack
Rp
1.799.000
5.0
353 Terjual
3 Hari
Kab. Grobogan",https://shopee.co.id/Poco-C71-4-128-Gb-Camera-32mp-Original-Garansi-Resmi-No-Repack-i.42977568.29086684036?extraParams=%7B%22display_model_id%22%3A260101284375%2C%22model_selection_logic%22%3A3%7D&sp_atk=bbb5c136-82f2-4f9a-b7f9-e87c51aa385c&xptdk=bbb5c136-82f2-4f9a-b7f9-e87c51aa385c,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9y8pigngqpc46,,Poco C71 4/128GB,,Rp,1.599.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Kab. Majalengka,,,3 Hari,,,,"Poco C71 4/128GB
Rp
1.599.000
3 Hari
Kab. Majalengka",https://shopee.co.id/Poco-C71-4-128GB-i.12153234.29386740481?extraParams=%7B%22display_model_id%22%3A234290153107%2C%22model_selection_logic%22%3A3%7D&sp_atk=f5c1e912-eda6-4bee-81ec-ffc0cac7b85c&xptdk=f5c1e912-eda6-4bee-81ec-ffc0cac7b85c,,
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m1jhjqk4y4vv63,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Poco C65 Ram 8/256gb New,,Rp,1.600.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3-6 Hari,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,3-6 Hari,,,,"Poco C65 Ram 8/256gb New
Rp
1.600.000
3-6 Hari
Surabaya",https://shopee.co.id/Poco-C65-Ram-8-256gb-New-i.1343755755.29864584232?extraParams=%7B%22display_model_id%22%3A99023067021%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a75887b-64e1-4b02-bf3c-667113ee125c&xptdk=5a75887b-64e1-4b02-bf3c-667113ee125c,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmwo524c4zd234,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,poco x8 pro 8/512 new segel bnib,,Rp,5.175.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-6 Hari,,Kab. Garut,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,,,,"poco x8 pro 8/512 new segel bnib
Rp
5.175.000
5.0
3 Terjual
2-6 Hari
Kab. Garut",https://shopee.co.id/poco-x8-pro-8-512-new-segel-bnib-i.899989172.54258603345?extraParams=%7B%22display_model_id%22%3A277525434083%2C%22model_selection_logic%22%3A3%7D&sp_atk=74f54838-4632-462e-a62f-80e258865936&xptdk=74f54838-4632-462e-a62f-80e258865936,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m6xesqzl2ib859,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco X7 Pro 24GB RAM 12+12 Extend 12/512 12GB 512GB Baru hp gaming GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.899.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Pontianak,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,33 Terjual,,,,"Poco X7 Pro 24GB RAM 12+12 Extend 12/512 12GB 512GB Baru hp gaming GARANSI RESMI
Rp
5.899.000
5.0
33 Terjual
3 Hari
Pontianak",https://shopee.co.id/Poco-X7-Pro-24GB-RAM-12-12-Extend-12-512-12GB-512GB-Baru-hp-gaming-GARANSI-RESMI-i.35756459.28778255847?extraParams=%7B%22display_model_id%22%3A242785050029%2C%22model_selection_logic%22%3A3%7D&sp_atk=d06b99c8-7d89-454d-82c6-cf4a91e7d39e&xptdk=d06b99c8-7d89-454d-82c6-cf4a91e7d39e,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-maiti4iyws5ucc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO X7 PRO 5G New RAM 12 Internal 512 Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.195.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-4 Hari,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,34 Terjual,,,,"POCO X7 PRO 5G New RAM 12 Internal 512 Garansi Resmi Indonesia
Rp
5.195.000
4.9
34 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/POCO-X7-PRO-5G-New-RAM-12-Internal-512-Garansi-Resmi-Indonesia-i.1217763119.42803003450?extraParams=%7B%22display_model_id%22%3A29609525521%2C%22model_selection_logic%22%3A3%7D&sp_atk=753b2af2-fd5e-4e4a-ad56-38d8cdf8cb1b&xptdk=753b2af2-fd5e-4e4a-ad56-38d8cdf8cb1b,,
https://down-id.img.susercontent.com/file/id-11134207-7rask-m2icmnzxw5era5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Poco C75 RAM 6/128 Garansi Resmi,,Rp,1.699.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Kab. Bojonegoro,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,12 Terjual,,,,"Xiaomi Poco C75 RAM 6/128 Garansi Resmi
Rp
1.699.000
5.0
12 Terjual
3 Hari
Kab. Bojonegoro",https://shopee.co.id/Xiaomi-Poco-C75-RAM-6-128-Garansi-Resmi-i.69100881.26567387313?extraParams=%7B%22display_model_id%22%3A237013033242%2C%22model_selection_logic%22%3A3%7D&sp_atk=a2cdeb0f-b1b4-426e-9e06-3973c7c431a7&xptdk=a2cdeb0f-b1b4-426e-9e06-3973c7c431a7,,
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmxts57eoft2f7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO X8 PRO 5G 12GB/512GB Iron Man Edition Brand New In Box,,Rp,6.199.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-6 Hari,,Kab. Magelang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual,,,,"POCO X8 PRO 5G 12GB/512GB Iron Man Edition Brand New In Box
Rp
6.199.000
5.0
1 Terjual
2-6 Hari
Kab. Magelang",https://shopee.co.id/POCO-X8-PRO-5G-12GB-512GB-Iron-Man-Edition-Brand-New-In-Box-i.1619008558.53958649537?extraParams=%7B%22display_model_id%22%3A179149573670%2C%22model_selection_logic%22%3A3%7D&sp_atk=fd538719-4a4a-4a36-914e-c03cef3781fe&xptdk=fd538719-4a4a-4a36-914e-c03cef3781fe,,
https://down-id.img.susercontent.com/file/id-11134207-8224y-mkh3puno2vi855,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO M7 PRO 5G RAM 8/256 SEGEL RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.995.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-4 Hari,,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,26 Terjual,,,,"POCO M7 PRO 5G RAM 8/256 SEGEL RESMI
Rp
2.995.000
5.0
26 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/POCO-M7-PRO-5G-RAM-8-256-SEGEL-RESMI-i.1098399846.23484369193?extraParams=%7B%22display_model_id%22%3A49362315968%2C%22model_selection_logic%22%3A3%7D&sp_atk=4f6c46f1-a610-4085-8989-d35bc1b43e63&xptdk=4f6c46f1-a610-4085-8989-d35bc1b43e63,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmv4it3mxm2o4b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO X8 PRO 5G 8/512 & 12/512 GB & X6 PRO GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.749.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Medan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,219 Terjual,,,,"POCO X8 PRO 5G 8/512 & 12/512 GB & X6 PRO GARANSI RESMI
Rp
5.749.000
4.9
219 Terjual
3 Hari
Medan",https://shopee.co.id/POCO-X8-PRO-5G-8-512-12-512-GB-X6-PRO-GARANSI-RESMI-i.663719702.25163569151?extraParams=%7B%22display_model_id%22%3A345779841340%2C%22model_selection_logic%22%3A3%7D&sp_atk=0112b4b3-41d1-4f6a-b223-10a94dc2ce62&xptdk=0112b4b3-41d1-4f6a-b223-10a94dc2ce62,,
https://down-id.img.susercontent.com/file/sg-11134201-22110-wxl70u21e9jvd2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"POCO M5s 6.43"" 6/128GB Dual SIM Baru",,Rp,1.490.000,-26%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4.3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3-7 Hari,,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,,,,"POCO M5s 6.43"" 6/128GB Dual SIM Baru
Rp
1.490.000
-26%
4.3
3 Terjual
3-7 Hari
Jakarta Barat",https://shopee.co.id/POCO-M5s-6.43-6-128GB-Dual-SIM-Baru-i.12182751.21464415027?extraParams=%7B%22display_model_id%22%3A146314779468%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c51c63d-26d0-43ae-a8c4-0b9db6969ce7&xptdk=6c51c63d-26d0-43ae-a8c4-0b9db6969ce7,,
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m3k1r9opvrwv4d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco C75 Ram 6/128 BNIB,,Rp,2.320.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3-7 Hari,,Kab. Sragen,,,1 Terjual,,,,"Poco C75 Ram 6/128 BNIB
Rp
2.320.000
1 Terjual
3-7 Hari
Kab. Sragen",https://shopee.co.id/Poco-C75-Ram-6-128-BNIB-i.151031570.26970103130?extraParams=%7B%22display_model_id%22%3A139168968852%2C%22model_selection_logic%22%3A3%7D&sp_atk=d68af096-8e30-4ca3-9cbc-5dde570b26f8&xptdk=d68af096-8e30-4ca3-9cbc-5dde570b26f8,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m9ijqnia0dwe64,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI POCCO X5 5G 6/128gb & 8/256gb GARANSI FULLSET DAN FREEBONUS,,Rp,2.550.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3-6 Hari,,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,,,,"XIAOMI POCCO X5 5G 6/128gb & 8/256gb GARANSI FULLSET DAN FREEBONUS
Rp
2.550.000
5.0
3 Terjual
3-6 Hari
Jakarta Barat",https://shopee.co.id/XIAOMI-POCCO-X5-5G-6-128gb-8-256gb-GARANSI-FULLSET-DAN-FREEBONUS-i.268701180.29408864941?extraParams=%7B%22display_model_id%22%3A167174600286%2C%22model_selection_logic%22%3A3%7D&sp_atk=cf52bb13-211d-4fe7-bce2-5bfc9fa3a71f&xptdk=cf52bb13-211d-4fe7-bce2-5bfc9fa3a71f,,
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m1s0yt0ncypdd3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO M4 PRO RAM 6/8 INTERNAL 128/256 GARANSI RESMI INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.895.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-4 Hari,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual,,,,"POCO M4 PRO RAM 6/8 INTERNAL 128/256 GARANSI RESMI INDONESIA
Rp
1.895.000
5.0
1 Terjual
2-4 Hari
Surabaya",https://shopee.co.id/POCO-M4-PRO-RAM-6-8-INTERNAL-128-256-GARANSI-RESMI-INDONESIA-i.1217763119.27665454763?extraParams=%7B%22display_model_id%22%3A226931686468%2C%22model_selection_logic%22%3A3%7D&sp_atk=cdae64e3-50ea-40fe-9723-74fd200a81b2&xptdk=cdae64e3-50ea-40fe-9723-74fd200a81b2,,
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m73a93e5wyhzcb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO M6 NFC 8/256 GB New Garansi Resmi,,Rp,1.785.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,4-7 Hari,,Kab. Tangerang,,,4-7 Hari,,,,"POCO M6 NFC 8/256 GB New Garansi Resmi
Rp
1.785.000
4-7 Hari
Kab. Tangerang",https://shopee.co.id/POCO-M6-NFC-8-256-GB-New-Garansi-Resmi-i.1448428461.29678856526?extraParams=%7B%22display_model_id%22%3A252826753357%2C%22model_selection_logic%22%3A3%7D&sp_atk=1d95d74d-acdb-482a-8f88-dbffbf84548b&xptdk=1d95d74d-acdb-482a-8f88-dbffbf84548b,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mbyue0plzkdabd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi POCO C71 Ram 4/128 GB Original Bergaransi Resmi Termurah,,Rp,1.649.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,3 Hari,,Kab. Sleman,,,1 Terjual,,,,"Xiaomi POCO C71 Ram 4/128 GB Original Bergaransi Resmi Termurah
Rp
1.649.000
1 Terjual
3 Hari
Kab. Sleman",https://shopee.co.id/Xiaomi-POCO-C71-Ram-4-128-GB-Original-Bergaransi-Resmi-Termurah-i.1561863382.41457867531?extraParams=%7B%22display_model_id%22%3A265666945472%2C%22model_selection_logic%22%3A3%7D&sp_atk=e95f64c3-e49a-4473-a506-b2d678d4c46a&xptdk=e95f64c3-e49a-4473-a506-b2d678d4c46a,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mbj4k1u98kim09,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Xiaomi Poco F7 12/512 5G Amoled 6,83"" Baru",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,2-3 Hari,,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,88 Terjual,,,,"Xiaomi Poco F7 12/512 5G Amoled 6,83"" Baru
Rp
6.399.000
5.0
88 Terjual
2-3 Hari
Bogor",https://shopee.co.id/Xiaomi-Poco-F7-12-512-5G-Amoled-6-83-Baru-i.10429964.42806490988?extraParams=%7B%22display_model_id%22%3A305545396866%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2a485fa-9a38-42d7-82d0-6e8ab92e2fea&xptdk=d2a485fa-9a38-42d7-82d0-6e8ab92e2fea,,
