nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,kondisi,platform
Asus zenfon flip 7 bekas kondisi mulus 96% batre awet normal,Rp1.290.000,,,Kab. Indramayu,Hp,Asus,Bekas,Shopee
Asus ZenFone Live (L1) ZA550KL HP ANDROID SECOND NORMAL,Rp340.000,5.0,5 Terjual,Kab. Kudus,Hp,Asus,Bekas,Shopee
Unit Second Asus Max Pro M1 3/32GB Normal Minus Touchscreen,Rp350.000,5.0,5 Terjual,Tangerang,Hp,Asus,Bekas,Shopee
Asus Zenfone 4 Max Bekas,Rp300.000,,,Makassar,Hp,Asus,Bekas,Shopee
Asus Zenfone 5 Minuss,Rp115.000,,,Jakarta Selatan,Hp,Asus,Bekas,Shopee
HANDPHONE BEKAS SECOND ASUS ZENFONE MAX ZC550KL MATI TOTAL,Rp185.000,,,Jakarta Pusat,Hp,Asus,Bekas,Shopee
Asus Zenfone Selfie Z00UD MINUS,Rp150.000,5.0,1 Terjual,Tangerang,Hp,Asus,Bekas,Shopee
HP MURAH ASUS ZENFONE LIVE L2 RAM 2/16 GB HANDPHONE ANDROID SECOND TERMURAH,Rp245.000,5.0,4 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
Asus zenfon GO Z00VD (second/bekas),Rp350.000,,,Kab. Lebak,Hp,Asus,Bekas,Shopee
asus zenfon live L2 ram 2/16 normal second,Rp300.000,,1 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
Asus Zenfone Max Pro M1 3/32GB Second Ori,Rp550.000,5.0,4 Terjual,Bandung,Hp,Asus,Bekas,Shopee
Asus rog phone 2 8/128gb fullset second,Rp2.650.000,4.6,80 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
2 unit Asus zenfon 5 minus seperti di foto,Rp80.000,,,,Hp,Asus,Bekas,Shopee
ASUS ZENFONE MAX M1 3/32 NORMAL BERKUALITAS SIAP PAKAI,Rp590.000,5.0,9 Terjual,Kab. Kudus,Hp,Asus,Bekas,Shopee
ASUS Zenfone 5 (T00J) - sisa unitnya saja,Rp40.000,,,Jakarta Barat,Hp,Asus,Bekas,Shopee
Hp Asus L1 zenfone minus baca deakripsi,Rp95.000,,,Malang,Hp,Asus,Bekas,Shopee
HANPONE ASUS X00TD RAM 3/32 SECOND,Rp500.000,,,Kab. Cirebon,Hp,Asus,Bekas,Shopee
Asus Zenfone Selfie ZOOUDC minus,Rp245.000,5.0,1 Terjual,Tangerang,Hp,Asus,Bekas,Shopee
"HP Asus Zenfone go 4,5 Inchi 4G ram 1/8GB/X009DA LTE second normal siap pakai Fisik bagus warna tutup Rondom/bisa Taya",Rp250.000,4.5,69 Terjual,Jakarta Timur,Hp,Asus,Bekas,Shopee
ASUS Zenfone Max Pro (M1) - hp normal tinggal pakai saja,Rp600.000,5.0,2 Terjual,Jakarta Barat,Hp,Asus,Bekas,Shopee
HANDPHONE BEKAS SECOND ASUS ZENFONE 4 SELFIE PRO ZD552KL MATI TOTAL,Rp265.000,,1 Terjual,Jakarta Pusat,Hp,Asus,Bekas,Shopee
Asus Max pro(M2) 3/32 | 4/64 | 6/64 Second Mulus,Rp825.000,5.0,24 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
Asus Zenfone Max M2 C11P1805 Ori Copotan bawaan HP,Rp50.000,5.0,1 Terjual,Kab. Bandung,Hp,Asus,Bekas,Shopee
hp second asus zenfone 8.ram,Rp3.150.000,,,Kab. Tangerang,Hp,Asus,Bekas,Shopee
Asus Zenfone max pro M2 ORI copotan,Rp45.000,4.5,5 Terjual,Kab. Subang,Hp,Asus,Bekas,Shopee
"Hp Asus Zenfone 2 Z00AD NFC ram 4/32 GB 4G layar 5,5 inchi second normal real pick siap pakai",Rp425.000,4.7,22 Terjual,Jakarta Timur,Hp,Asus,Bekas,Shopee
ASUZ ZENFONE LIVE L2 2/16 4G LTE HANDPHONE ANDROID SECOND MURAH,Rp378.000,,,Kab. Kudus,Hp,Asus,Bekas,Shopee
Asus ROG 2 8/128gb TAM second,Rp2.425.000,5.0,6 Terjual,Tangerang,Hp,Asus,Bekas,Shopee
HANDPHONE BEKAS SECOND ASUS ZENFONE 3 MAX ZC553KL X00DD MATI TOTAL,Rp250.000,,,Jakarta Pusat,Hp,Asus,Bekas,Shopee
HANDPHONE BEKAS SECOND ASUS ZENFONE MAX PRO M2 ZB631KL MATI TOTAL,Rp175.000,,,Jakarta Pusat,Hp,Asus,Bekas,Shopee
HP SECOND ASUS ZENFONE GO X007D (ZB552KL) RAM 2/16GB NORMAL ANDROID MURAH SIAP PAKAI,Rp425.000,,1 Terjual,Bandung,Hp,Asus,Bekas,Shopee
Asus Zenfone 8 ram 8/128gb second original,Rp3.500.000,4.0,4 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
Asus rog phone 5 RAM 8/128gb resmi fullset second,Rp3.500.000,4.8,35 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
Asus ROG Phone 5s 8/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp3.990.000,,1 Terjual,Jakarta Utara,Hp,Asus,Bekas,Shopee
Asus zenfone 9 ram 6/128 gb dan 8/256gb second fullset original,Rp4.600.000,4.6,20 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
Asus Zenfone Max Pro M2 64Gb Second Mulus Tanpa Minus,Rp800.000,4.8,9 Terjual,Kab. Bogor,Hp,Asus,Bekas,Shopee
Asus rog phone 6 ram 8/256gb 8 / 256 gb second fullset original resmi asus indonesia,Rp4.520.000,4.1,15 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
Asus rog phone 3 ram 8/128 second original fullset,Rp3.350.000,4.0,5 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
Hp Asus Zoom s 64gb bekas kondisi mulus murah,Rp1.500.000,,,Jakarta Utara,Hp,Asus,Bekas,Shopee
Asus Zenfone Max M1 3/32 GB Ex Resmi Asus Indonesia Second Bekas Ori Ex Pemakaian Good Condition,Rp890.000,,,Jakarta Utara,Hp,Asus,Bekas,Shopee
Asus rog phone 8 ram 12/256gb second fullset original resmi asus Indonesia,Rp6.159.000,5.0,6 Terjual,Tangerang,Hp,Asus,Bekas,Shopee
Asus Zenfone 10 5G 16/512 GB Garansi Resmi Indonesia Second Bekas Original,Rp6.575.000,5.0,1 Terjual,Jakarta Utara,Hp,Asus,Bekas,Shopee
ASUS ROG PHONE 6 8/256GB SECOND FULLSET RESMI ORIGINAL,Rp5.350.000,4.8,9 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
Asus ROG Phone 6 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp5.990.000,5.0,5 Terjual,Jakarta Utara,Hp,Asus,Bekas,Shopee
Asus Max M2 Ram 3/32 GB Original Second,Rp690.000,2.0,1 Terjual,Kab. Bekasi,Hp,Asus,Bekas,Shopee
Hape Gaming ASUS ROG Phone 3 ROG 3 5G RAM 12/512 Seken Signal Anti Begal,Rp3.500.000,,,Jakarta Pusat,Hp,Asus,Bekas,Shopee
Asus ROG Phone 9 FE 5G 12/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp7.875.000,,,Jakarta Utara,Hp,Asus,Bekas,Shopee
Asus Zenfone 5Q 4/64 GB Ex Resmi Asus Indonesia Second Bekas Seken OK Ex Pemakaian Good Condition,Rp1.590.000,,,Jakarta Utara,Hp,Asus,Bekas,Shopee
Asus Zenfone 4 Max Pro ZC554KL 3/32 GB Ex Resmi Asus Second Bekas Ex Pemakaian good Condition,Rp990.000,5.0,2 Terjual,Jakarta Utara,Hp,Asus,Bekas,Shopee
ASUS ROG PHONE 7 8/256 SECOND FULLSET,Rp6.949.000,5.0,2 Terjual,Kab. Bogor,Hp,Asus,Bekas,Shopee
Asus Rog Phone 3 Second Original,Rp3.550.000,5.0,1 Terjual,Jakarta Barat,Hp,Asus,Bekas,Shopee
Asus ROG Phone II ZS660KL Second Murah Bergaransi,Rp2.909.999,,,Kab. Bogor,Hp,Asus,Bekas,Shopee
asus max pro m2 second original,Rp1.300.000,4.5,2 Terjual,Jakarta Barat,Hp,Asus,Bekas,Shopee
Asus Zenfone Max Pro M2 6/64 Ex Resmi Asus Indonesia Bekas Original Ex Pemakaian Good Condition,Rp1.590.000,5.0,2 Terjual,Jakarta Utara,Hp,Asus,Bekas,Shopee
ASUS ZENFONE MAX PRO M1 6/64 SECOND FULLSET,Rp1.300.000,,,Kab. Lamongan,Hp,Asus,Bekas,Shopee
Handphone Hp Asus Zenfone Max Pro M2 4/64 Second Seken Bekas Murah,Rp950.000,3.0,6 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
Asus Zenfone 3 ZE520KL RAM 4/32 (2nd),Rp1.400.000,,,Kab. Jombang,Hp,Asus,Bekas,Shopee
ASUS ROG PHONE 2 8/128GB 12/512GB SECOND RESMI TAM,Rp16.320.000,5.0,3 Terjual,Tangerang Selatan,Hp,Asus,Bekas,Shopee
Asus Zenfone Go 1/8 Gb WIFI ONLY | NEW,Rp199.000,5.0,8 Terjual,Jakarta Barat,Hp,Asus,Bekas,Shopee
asus z00rd,Rp50.000,5.0,1 Terjual,Kab. Probolinggo,Hp,Asus,Bekas,Shopee
Asus Zenfone Max M2 Android Gaming SD Gen6,Rp455.000,5.0,2 Terjual,Kab. Bogor,Hp,Asus,Bekas,Shopee
(HANDPHONE MURAH) ANDROID BERBAGAI MEREK GAMBLING/BEKAS/MINUS,Rp48.000,3.4,1RB+ Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
HP normal tinggal pakai,Rp730.000,4.8,23 Terjual,Kab. Banyumas,Hp,Asus,Bekas,Shopee
frame only bekas Asus Zenfone live L1/L2,Rp7.500,,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Frame only bekas Asus Zenfone 3 max zc520tl,Rp10.000,,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Asus Zenfone X009DA 4G LTE fisik Sesuai foto masih mulus warna hitam,Rp275.000,4.6,17 Terjual,Jakarta Timur,Hp,Asus,Bekas,Shopee
hp Samsung xiaomi LG Asus HTC china lenovo,Rp40.000,4.0,1 Terjual,Bekasi,Hp,Asus,Bekas,Shopee
BACKGLASS ASUS ZENFONE 5 ZE620KL ORIGINAL BEKAS,Rp70.000,4.2,9 Terjual,Jakarta Pusat,Hp,Asus,Bekas,Shopee
frame bekas asus zenfone 3max zc520tL,Rp10.000,,1 Terjual,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Asus zenfone selfie 3/32GB,Rp215.000,,,Kab. Bogor,Hp,Asus,Bekas,Shopee
frame bekas asus zenfone 3 max ZC553KL,Rp10.000,5.0,2 Terjual,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
DI OBRAL MURAH HP SAMSUNG GALAXY A 01 COR HP NORMAL SIAP PAKE SECOND BERKUALITAS,Rp70.000,3.7,207 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
backdoor asus zenfone live 1 bekas ori.,Rp25.000,,,Kab. Gunung Kidul,Hp,Asus,Bekas,Shopee
mesin asus zenfone live L1 ram 2/16 4g minus POLA,Rp90.000,4.5,13 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
part asus Zenfone 3max (zc553kL) bekas copotan.,Rp30.000,4.0,5 Terjual,Kab. Bandung,Hp,Asus,Bekas,Shopee
Frame Bekas Asus Zenfone 2 Z00MD,Rp10.000,,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Asus max 1 minus lcd dan bledor belakang,Rp249.000,,6 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
"BACKDOOR BEKAS ASUS ZENFONE 3 MAX ZC520TL kurang tombol, kurang finger print",Rp10.000,4.0,5 Terjual,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Asus ZenFone Live L1,Rp150.000,,,Kab. Pasuruan,Hp,Asus,Bekas,Shopee
frame bekas Asus zenfone go (x014d),Rp5.000,5.000,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
casing bekas Asus Zenfone 2 laser,Rp15.000,,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Sony xperia x compact second bekas docomo 32gb Rom 3gb ram original,Rp800.000,4.5,119 Terjual,Kab. Kulon Progo,Hp,Asus,Bekas,Shopee
HP SAMSUNG GALAXY V/V+SECOND BEKAS DIPAKAI NO MINUS NORMAL BERKUALITAS,Rp58.500,3.9,88 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
mesin ASUS Zenfone Max (M2) - bonus unit,Rp200.000,5.0,5 Terjual,Jakarta Barat,Hp,Asus,Bekas,Shopee
FRAME FULSET BEKAS ASUS ZENFONE LIVE L1,Rp25.000,5.0,2 Terjual,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Sony Xperia X Compact 3/32 ALL OPERATOR GOOD CONDITION,Rp670.000,4.8,44 Terjual,Kab. Jepara,Hp,Asus,Bekas,Shopee
nokia 220 RM 969 normal second,Rp57.000,4.0,602 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
Asus t00f........zenfone5,Rp35.000,5.0,2 Terjual,Kab. Jember,Hp,Asus,Bekas,Shopee
frame bekas Asus Zenfone L1,Rp10.000,,1 Terjual,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
(HANDPHONE MURAH) ANDROID BERBAGAI MEREK GAMBLING/BEKAS/MINUS,Rp50.000,3.6,188 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
Sony Xperia XZ 601SO Wifi Only Silver Body Mulus Minus,Rp399.999,5.0,1 Terjual,Kab. Tangerang,Hp,Asus,Bekas,Shopee
kamera bekas Asus Zenfone MAX,Rp25.000,,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Asus Zenfone 4 Selfie Pro ZD552KL Smartphone - Deepsea Black [64 GB/4 GB],Rp500.000,4.9,24 Terjual,Bandung,Hp,Asus,Bekas,Shopee
Hp Android Wiko Sunny 2 Plus BNOB Ex Resmi,Rp280.000,5.0,2 Terjual,Kab. Bogor,Hp,Asus,Bekas,Shopee
"Asus Zenfone C mati total, cuma getar",Rp25.000,,,Kab. Aceh Barat Daya,Hp,Asus,Bekas,Shopee
Frame only bekas Asus Zenfone max m1,Rp15.000,,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
HP Android Second Merk Samsung Redmi Oppo Vivo all Normal Siap Pakai,Rp410.000,4.9,54 Terjual,Semarang,Hp,Asus,Bekas,Shopee
XIOAMI REDMI 5A RAM 2/16 NORMAL SECOND SIAP PAKAI,Rp280.000,4.0,122 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
BACKDOOR BEKAS ASUS ZENFONE 2 LASER ZE500L,Rp3.000,3.000,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
DI OBRAL MURAH HP SAMSUNG J2 PREM NORMAL SIAP PAKAI SECOND BERKUALITAS,Rp58.000,4.0,799 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
BC ASUS ZENFONE 2 LASER DELUXE,Rp10.000,,,Kab. Ciamis,Hp,Asus,Bekas,Shopee
BACKCOVER ASUS ZENFONE MAX PRO M1 ZB602KL ORIGINAL BEKAS,Rp50.000,4.3,4 Terjual,Jakarta Pusat,Hp,Asus,Bekas,Shopee
asus zenfone 3 max 5.2 zc520tl mesin normal lcd tc pecah,Rp45.000,,,Kab. Bandung,Hp,Asus,Bekas,Shopee
Asus Zenfone 2 ZE551ML 4GB 32GB Original Resmi Eks Garansi TAM,Rp599.000,,1 Terjual,Jakarta Barat,Hp,Asus,Bekas,Shopee
"Asus Zenfone M1 Max Pro, Mesin Normal, LCD Minus",Rp300.000,4.2,39 Terjual,,Hp,Asus,Bekas,Shopee
Frame tulang tengah bekas Asus Zenfone 5(TOOF),Rp28.200,,,Kab. Cianjur,Hp,Asus,Bekas,Shopee
Frame Bekas Asus Zenfone Live L1 set lengkap,Rp25.000,4.5,4 Terjual,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
Asus Zenfone 2 Z008D keadaan nyala tampil logo saja,Rp120.000,5.0,9 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
ASUS ZENFONE MAX PRO M1 Ram 3/32,Rp482.000,4.7,43 Terjual,Kab. Banyumas,Hp,Asus,Bekas,Shopee
SONY XPERIA 1 / 5 RAM 6/64 SEKEN MULUS ORIGINAL,Rp500.000,4.8,98 Terjual,Tangerang,Hp,Asus,Bekas,Shopee
Asus Zenfone Live A007,Rp170.000,,,,Hp,Asus,Bekas,Shopee
Oppo a12 normal (second) siap di gunakan 3/32gb 4/64gb,Rp425.000,4.5,135 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
asus zenfone 3 max,Rp100.000,,,Kab. Bogor,Hp,Asus,Bekas,Shopee
fingerprint bekas Asus Zenfone 3 max zc553kl,Rp10.000,,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
"Samsung Galaxy Ace 3, Samsung Galaxy V, Asus Zenfone 4, Asus Zenfone 5",Rp50.000,,,Kab. Bantul,Hp,Asus,Bekas,Shopee
frame set Bekas Asus Zenfone 3 max zc520tl,Rp20.000,,,Kab. Purbalingga,Hp,Asus,Bekas,Shopee
ASUS ZENFONE L2 [WAJIB BACA DESKRIPSI],Rp400.000,5.0,1 Terjual,Tangerang,Hp,Asus,Bekas,Shopee
HP SAMSUNG GALAXY V/V+ SECOND NO MINUS SIAP PAKAI NORMAL BERKUALITAS,Rp58.500,3.7,272 Terjual,Kab. Cirebon,Hp,Asus,Bekas,Shopee
SONY XPERIA XZS DOCOMO SECOND SEKEN BEKAS 32GB ROM 4GB RAM ORIGINAL,Rp900.000,4.5,21 Terjual,Kab. Kulon Progo,Hp,Asus,Bekas,Shopee
Asus Zenfone 5 T00F Minus Layar,Rp90.000,,,,Hp,Asus,Bekas,Shopee
HP BEKAS HP SECOND SESUAI VARIASI,Rp400.000,5.0,2 Terjual,Kab. Boyolali,Hp,Asus,Bekas,Shopee
hp Asus Zenfone z00rd,Rp75.000,,,Jakarta Utara,Hp,Asus,Bekas,Shopee
Handphone Asus Zenfone 3 Max 5.5 MINUS LCD Rusak,Rp180.000,,,Jakarta Pusat,Hp,Asus,Bekas,Shopee
Hp asus,Rp2.025.025,,,Kab. Blora,Hp,Asus,Bekas,Shopee
Asus Zenfone 10 8/128 5G Mulus Lengkap Fullset Nominus Original,Rp5.600.000,,1 Terjual,,Hp,Asus,Bekas,Shopee
ASUS ROG Phone 8 – HP Gaming Terkuat Snapdragon 8 Gen 3,Rp6.500.000,5.0,2 Terjual,Depok,Hp,Asus,Bekas,Shopee
hp Asus Zenfone 2 laser,Rp150.000,,,Jakarta Utara,Hp,Asus,Bekas,Shopee
"Asus Zenfone 4s A450CG 4/64GB,unit only",Rp475.000,,,Depok,Hp,Asus,Bekas,Shopee
Tam | Asus Zenfone 10 | 9 | 16/512GB 256GB 8/256GB 128GB Garansi Resmi,Rp4.784.000,4.9,49 Terjual,Tangerang Selatan,Hp,Asus,Bekas,Shopee
asus zenfone live A007,Rp200.000,,,Kab. Karangasem,Hp,Asus,Bekas,Shopee
ASUS ZENFONE MAX PRO M1 4/64 (bisa nego),Rp610.000,,,,Hp,Asus,Bekas,Shopee
hp Asus Zenfone 5 logo intel,Rp100.000,,,Jakarta Utara,Hp,Asus,Bekas,Shopee
Asus Zenfone 6 2020 6/128 Gb Kemulusan 95% Fullset Original + Case No Minus bisa TT yah..,Rp5.100.000,4.8,20 Terjual,Kab. Bandung,Hp,Asus,Bekas,Shopee
ASUS ROG 9 FE 512 GB,Rp6.990.000,5.0,86 Terjual,Jakarta Barat,Hp,Asus,Bekas,Shopee
"ASUS ZENFONE 5 4/64,5Z 6/128",Rp2.800.000,,,Jakarta Barat,Hp,Asus,Bekas,Shopee
Asus Zenfone 3 Max minus lcd,Rp180.000,,,Makassar,Hp,Asus,Bekas,Shopee
asus rog 9 FE 12 / 256 resmi full ori garansi,Rp7.500.000,5.0,2 Terjual,Bandung,Hp,Asus,Bekas,Shopee
ASUS ROG PHONE 9 FE 12/256GB BLACK,Rp7.499.000,,,Tangerang,Hp,Asus,Bekas,Shopee
asus zenfone 10 ram 8 / 128 resmi fullset original garansi,Rp6.350.000,5.0,2 Terjual,Bandung,Hp,Asus,Bekas,Shopee
AZUS ROG 5 8/128 MULUS SEPERTI BARU,Rp3.500.000,4.5,3 Terjual,Kab. Bekasi,Hp,Asus,Bekas,Shopee
ASUS ROG PHONE 2 12/512 RESMI,Rp3.700.000,5.0,1 Terjual,Jakarta Pusat,Hp,Asus,Bekas,Shopee
Asus Zenfone 4 Selfie ZD553KL - 4/64 GB - Garansi Resmi,Rp2.455.000,,,Tangerang Selatan,Hp,Asus,Bekas,Shopee
asus rog 8 resmi 12 / 256 fullset original murah,Rp6.650.000,,,Bandung,Hp,Asus,Bekas,Shopee
ASUS ZENFONE MAX PRO M1 ZB602KL RAM 3 - 32 GB GARANSI RESMI,Rp2.000.000,,,Bekasi,Hp,Asus,Bekas,Shopee
ASUS MAX PRO M2 6/64,Rp4.000.000,,,Kab. Sidoarjo,Hp,Asus,Bekas,Shopee
Asua ZB633KL ZenFone Max M2 Ram 4 Rom 64 Grs resmi Tam 1 Tahun,Rp2.670.000,,,Jakarta Barat,Hp,Asus,Bekas,Shopee
ASUS ZENFONE 11 ULTRA 5G 12/256GB,Rp9.999.000,,1 Terjual,,Hp,Asus,Bekas,Shopee
asus zenfone 9 ram 6 / 128 resmi fullset original,Rp4.450.000,,,Bandung,Hp,Asus,Bekas,Shopee
Asus Zenfone 9 Fullset,Rp4.500.000,,1 Terjual,Kab. Tangerang,Hp,Asus,Bekas,Shopee
Asus ROG Phone 5 8/128 Garansi Resmi 1 Tahun,Rp8.899.000,5.0,3 Terjual,Surabaya,Hp,Asus,Bekas,Shopee
ASUS ROG 2 8/128 RESMI MULUS,Rp2.850.000,,,Semarang,Hp,Asus,Bekas,Shopee
ASUS ROG PHONE 2 Snapdragon 855+ RAM 8Gb /128GB tencent,Rp4.050.000,4.6,35 Terjual,Jakarta Pusat,Hp,Asus,Bekas,Shopee
PROMO!! HANDPHONE TKDN ASUS ROG PHONE 5 RAM 12GB 256GB Hp Gaming Asus,Rp9.550.000,,,Semarang,Hp,Asus,Bekas,Shopee
Asus zenfone 10 8/128gb,Rp5.050.000,,,Kab. Kebumen,Hp,Asus,Bekas,Shopee
[NO COD] Asus ROG Phone 9 FE 12/256 GB 12/512 GB Garansi Resmi Asus Indonesia,Rp13.999.999,5.0,6 Terjual,Surabaya,Hp,Asus,Bekas,Shopee
Asus Zenfone Max Pro M1 ZB602KL Smartphone - Meteor Silver [64 GB/ 4 GB],Rp2.999.000,,1 Terjual,Bandung,Hp,Asus,Bekas,Shopee
black shark 4 pro,Rp900.000,,,Kab. Sleman,Hp,Blackshark,Baru,Shopee
Xiaomi Black Shark 4 5G Mirror Black 12/128 | NFC | Unit Only Ori Resmi |,Rp2.500.000,,,Kab. Sukoharjo,Hp,Blackshark,Baru,Shopee
"BLACK SHARK 1, BLACK SHARK HELO, BLACK SHARK 2, BLACK SHARK 2 PRO ,BLACK SHARK 3, BLACK SHARK 3 PRO, BLACK SHARK 3S, BLACK SHARK 4, BLACK SHARK 4 PRO HYDROGEL VIVAN FILM PELINDUNG LAYAR ANTI GORES HIDROGEL VIVAN",Rp30.000,4.5,4 Terjual,Depok,Hp,Blackshark,Baru,Shopee
Black shark 4S pro,Rp2.500.000,,,Kab. Tegal,Hp,Blackshark,Baru,Shopee
BLACK SHARK 2 PRO RAM 12/256GB Resmi,Rp3.150.000,,,Jakarta Selatan,Hp,Blackshark,Baru,Shopee
Blackshark 2 8/128gb HP only,Rp1.344.000,,,Bogor,Hp,Blackshark,Baru,Shopee
black shark 3,Rp1.400.000,,,Kab. Rokan Hulu,Hp,Blackshark,Baru,Shopee
blackshark 2,Rp2.000.000,,,Kab. Tegal,Hp,Blackshark,Baru,Shopee
Blackshark V2X White (BNIB),Rp458.100,,,Bandung,Hp,Blackshark,Baru,Shopee
XIAOMI BLACK SHARK 2 PRO Ram 8/128Gb FULLSET - rog phone,Rp4.550.000,4.8,35 Terjual,Jakarta Pusat,Hp,Blackshark,Baru,Shopee
Xiaomi Black Shark 5 Pro 16GB 512GB Snapdragon8 Gen1 Inter,Rp13.700.000,5.0,8 Terjual,,Hp,Blackshark,Baru,Shopee
BLACK SHARK S3 CLASSIC GARANSI RESMI,Rp749.000,,,Yogyakarta,Hp,Blackshark,Baru,Shopee
XIAOMI BLACK SHARK 2 PRO 12/256GB 8/128GB GARANSI RESMI TERMURAH,Rp8.999.000,5.0,10 Terjual,Jakarta Barat,Hp,Blackshark,Baru,Shopee
xiaomi Blackshark 1,Rp500.000,,,Makassar,Hp,Blackshark,Baru,Shopee
XIAOMI BLACK SHARK 4 RAM 8GB 128GB GARANSI RESMI TAM - BONUS,Rp5.839.000,,,Tangerang,Hp,Blackshark,Baru,Shopee
BLACKSHARK 4 5G 12/256GB DAN BLACKSHARK 3 5G,Rp3.550.000,4.5,6 Terjual,Kab. Tangerang,Hp,Blackshark,Baru,Shopee
"Black shark 3 12/256, 8/128 New",Rp9.400.000,5.0,10 Terjual,Jakarta Barat,Hp,Blackshark,Baru,Shopee
Xiaomi Black Shark 2 8/128 GB Gaming Phone Garansi Resmi Indonesia Ori,Rp3.090.000,5.0,1 Terjual,Jakarta Utara,Hp,Blackshark,Baru,Shopee
XIAOMI BLACK SHARK 2 6/128GB GARANSI RESMI BLACKSHARK INDONESIA FULL BONUS,Rp5.499.000,5.0,11 Terjual,Tangerang,Hp,Blackshark,Baru,Shopee
XIAOMI BLACK SHARK 2 6/128GB GARANSI RESMI BLACKSHARK INDONESIA,Rp4.949.000,,,Kab. Tangerang,Hp,Blackshark,Baru,Shopee
Xiaomi Black Shark 5 Snapdragon 8+ Gen1 Ram 12/256Gb Resmi Fullset,Rp12.850.000,,,Jakarta Pusat,Hp,Blackshark,Baru,Shopee
black shark 4 ram 8 / 128 resmi fullset original,Rp3.799.900,,,Bandung,Hp,Blackshark,Baru,Shopee
XIAOMI BLACK SHARK 5 8/128 FULLSET,Rp7.550.000,,,Jakarta Pusat,Hp,Blackshark,Baru,Shopee
Xiaomi Blackshark 4 Pro 5G - 512GB & 256GB - BNIB - ORIGINAL,Rp9.897.750,,,Jakarta Pusat,Hp,Blackshark,Baru,Shopee
Xiaomi BlackShark 4S Pro 5G - 256gb & 128GB BNIB Black Shark - 256gb ram 12gb,Rp11.115.750,3.0,2 Terjual,Jakarta Pusat,Hp,Blackshark,Baru,Shopee
Black Shark 4 Ram 8GB/Rom 128GB Mirror Black,Rp3.199.000,,,Medan,Hp,Blackshark,Baru,Shopee
Xiaomi Black Shark 5 Pro 16/512Gb Fullset Not Rog Phone 6 Red Magic,Rp10.550.000,,,Jakarta Pusat,Hp,Blackshark,Baru,Shopee
SGM41512 GARANSI IC Cas Black Shark 4 BARU SGM 41512,Rp17.600,4.8,162 Terjual,Bekasi,Hp,Blackshark,Baru,Shopee
Black shark 2 Second,Rp1.500.000,,,,Hp,Blackshark,Baru,Shopee
UFS 153 (128gb) (blackshark 2),Rp150.000,,,Kab. Sidoarjo,Hp,Blackshark,Baru,Shopee
xiaomi blackshark black shark 3 8/128gb second fullset,Rp2.850.000,5.0,4 Terjual,Bekasi,Hp,Blackshark,Baru,Shopee
SGM41512 GARANSI IC Cas Black Shark 4 BARU SGM 41512,Rp17.590,2.0,2 Terjual,Kab. Bogor,Hp,Blackshark,Baru,Shopee
copotan black shark 2/2pro,Rp75.000,5.0,1 Terjual,Kab. Blitar,Hp,Blackshark,Baru,Shopee
Black Shark S1 Classic Bekas - Fullset - second,Rp450.000,,,Jakarta Pusat,Hp,Blackshark,Baru,Shopee
