nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,brand,kategori,kondisi,platform
"Asus Zenfone 8 8/128GB |8 Flip 5G 256GB 128GB Black Garansi Resmi Asus - Zenfone 8, UnitOnly 8/128",Rp3.799.000,5.0,Terjual 60+,Kota Tangerang,Lenovo,Hp,Bekas,Tokopedia
"Lenovo Thinkpad T14 G4 G3 G2 G1 Intel I7 I5 / Ryzen 7 | 5 32GB 512GB - T14 G1 I5-10, 8GB SSD 256GB",Rp4.200.000,5.0,Terjual 80+,Kota Administrasi Jakarta Barat,Lenovo,Hp,Bekas,Tokopedia
"Lenovo Thinkpad T14 G5 G4 G3 G2 G1 Intel I7 / I5 | Ryzen 7 / 5 RAM 32GB 512GB Murah Bergaransi - G1 I5-10, 16GB / 256GB",Rp4.400.000,5.0,Terjual 12,Kota Administrasi Jakarta Barat,Lenovo,Hp,Bekas,Tokopedia
"Lenovo THINKPAD T14 RYZEN 5 PRO 4650U Ram 16Gb SSD 512Gb Layar 14 inch - T14 G1 R5P 465OU, 16GB/256GB",Rp4.600.000,5.0,Terjual 30+,Kota Yogyakarta,Lenovo,Hp,Bekas,Tokopedia
Lenovo Legion Go Z1 Extreme 512GB Garansi Resmi Lenovo Indonesia Juli 2027,Rp10.350.000,5.0,Terjual 1,Kota Semarang,Lenovo,Hp,Bekas,Tokopedia
PROMO LENOVO IDEAPAD Y50-70 CORE I7 RAM 16GB SSD 256GB,Rp4.200.000,,,Kota Pekanbaru,Lenovo,Hp,Bekas,Tokopedia
"Laptop HP EliteBook 830 G6 Core i5 Gen 8 RAM 16GB 8GB SSD 512GB 256GB Siap Pakai - Non Bundle, RAM 8GB SSD 256GB",Rp3.500.000,5.0,Terjual 13,Kota Administrasi Jakarta Barat,Lenovo,Hp,Bekas,Tokopedia
HP Probook 440 G6 Core i5-8265U 1.60GHz 8GB RAM 128GB SSD Win11 Pro WS,Rp2.799.000,5.0,Terjual 17,Kota Administrasi Jakarta Selatan,Lenovo,Hp,Bekas,Tokopedia
"Lenovo MIIX 520 i7 | i5 GEN 8 2in1 RAM 8GB SSD 256GB Touchscreen - i5 GEN 8, 8GB / 256GB",Rp3.100.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Barat,Lenovo,Hp,Bekas,Tokopedia
Handpone lenovo A1000m,Rp100.000,,,Kab. Tegal,Lenovo,Hp,Bekas,Tokopedia
HP EliteBook 840 i7 Gen 8 | RAM 16GB SSD 256GB NVMe | Laptop Bisnis Tipis & Powerful,Rp4.700.000,5.0,Terjual 2,Kab. Sleman,Lenovo,Hp,Bekas,Tokopedia
"Laptop Second Like New HP Elite X2 G8 Touchscreen Core i5 1135G7 Ram 16Gb Ssd 512Gb Windows 10 - HP Folio X2 Tablet, 16gb - 256gb",Rp5.900.000,5.0,Terjual 8,Kota Administrasi Jakarta Pusat,Lenovo,Hp,Bekas,Tokopedia
LENOVO IDEAPAD FLEX 5G SNAPDRAGON 8CX RAM 8/320 HDD (2021) 48N16,Rp2.200.000,,,Kota Tangerang,Lenovo,Hp,Bekas,Tokopedia
"Lenovo T14s G3 Intel Core i7 Gen 12 TOUCHSCREEN RAM 32GB / 1TB SSD Layar 14 Inch - 8gb/256 ssd, L13 G3 I3 12TH",Rp3.400.000,5.0,Terjual 60+,Kota Administrasi Jakarta Barat,Lenovo,Hp,Bekas,Tokopedia
"Hp Elitebook 840 G8 i7 Gen 11 Ram 16GB Ssd 512GB 14 inch Free Tas/Mouse - 840 G3 i5-6, 16GB/128GB",Rp3.300.000,4.8,Terjual 60+,Kota Administrasi Jakarta Barat,Lenovo,Hp,Bekas,Tokopedia
Lenovo Legion Go 8APU1 16/512GB Garansi Resmi Lenovo Indonesia,Rp13.750.000,,,Kota Surabaya,Lenovo,Hp,Bekas,Tokopedia
Lenovo S20-30 Intel Celeron N2840 Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang - Laptop Kuliah - Laptop Kantoran - Laptop Kerja - Laptop Desain - Laptop Asus - Laptop HP - Laptop Lenovo,Rp945.000,,1 barang berhasil terjual,Kota Malang,Lenovo,Hp,Bekas,Tokopedia
Laptop HP 17-by3xxx Core i5 Gen 10 - RAM 8GB - SSD 256GB - Windows 11 - SSD 256GB,Rp5.500.000,,,Kota Administrasi Jakarta Pusat,Lenovo,Hp,Bekas,Tokopedia
Lenovo Legion Phone 2 Pro,Rp7.500.000,,,Kab. Klaten,Lenovo,Hp,Bekas,Tokopedia
ready stock laptop core i3 ram 4gb Acer Toshiba dell Lenovo hp,Rp650.000,4.5,Terjual 500+,Kab. Bekasi,Lenovo,Hp,Bekas,Tokopedia
Lenovo Handphone Seri K4 Vibe Ram 3/16 Dengan Fitur Radio Bluetooth,Rp400.000,,,Kota Bekasi,Lenovo,Hp,Bekas,Tokopedia
Lenovo MIIX 520 2 in 1 Core i5 G8 | Ram 8Gb | SSD 256Gb Touchsreen,Rp3.450.000,5.0,Terjual 1,Kota Administrasi Jakarta Timur,Lenovo,Hp,Bekas,Tokopedia
laptop HP Elitebook 2560p Core i7 ram 4gb hardisk 500gb kondisi normal siap pakai,Rp900.000,5.0,Terjual 19,Kota Tangerang,Lenovo,Hp,Bekas,Tokopedia
Lenovo P11 6/128GB.......,Rp2.632.000,,,Kota Yogyakarta,Lenovo,Hp,Bekas,Tokopedia
"Lenovo X250 Touch Screen i5 RAM 8GB SSD 256 GB SSD - 8 GB SSD 256 GB - No Touch, i5 gen 5 8/128",Rp1.799.000,5.0,Terjual 6,Kota Administrasi Jakarta Pusat,Lenovo,Hp,Bekas,Tokopedia
ready laptop exs kantor merk hp dell Toshiba Lenovo Fujitsu dll,Rp475.000,4.7,Terjual 100+,Kab. Bekasi,Lenovo,Hp,Bekas,Tokopedia
hp lenovo s 850 resmi indo,Rp220.000,,,Kota Pontianak,Lenovo,Hp,Bekas,Tokopedia
laptop hp core i5 gen 4 RAM 8 GB SSD ngebut fullsett siap pake,Rp1.450.000,4.6,Terjual 100+,Kab. Bekasi,Lenovo,Hp,Bekas,Tokopedia
2 unit Hp Lenovo A6010 (like new) & minus,Rp250.000,,,Kota Semarang,Lenovo,Hp,Bekas,Tokopedia
Lenovo Z5 Pro GT Snapdragon 855 Smartphone 8/256 - Hitam,Rp4.500.000,,1 barang berhasil terjual,Kab. Tangerang,Lenovo,Hp,Bekas,Tokopedia
Android murah lenovo dapat 2 unit sekaligus obral hp murah,Rp120.000,,,Kota Surabaya,Lenovo,Hp,Bekas,Tokopedia
Smartphone Lenovo A7000 Qualcomm Snapdragon Original Tam HP,Rp100.000,,,Kota Tangerang Selatan,Lenovo,Hp,Bekas,Tokopedia
Lenovo Vibe P1m P1ma40 Hidup Hp Handphone,Rp95.000,,,Kota Administrasi Jakarta Pusat,Lenovo,Hp,Bekas,Tokopedia
hp Luna G55 4/32GB mulus fullset carger Lenovo,Rp1.100.000,5.0,Terjual 1,Kota Administrasi Jakarta Pusat,Lenovo,Hp,Bekas,Tokopedia
"Smartphone Murah 4G Lenovo A6600 Plus 5"" HD RAM 2GB MEMORY 16GB Putih",Rp449.000,,,Kab. Lombok Timur,Lenovo,Hp,Bekas,Tokopedia
Lenovo Duet 3 10 2in1 Touch Pentium N5030 Quad Core 8GB 256GB W10+OHS 10.3 GRY -C1ID (SURFACE),Rp2.000.000,,,Kota Surabaya,Lenovo,Hp,Bekas,Tokopedia
HP Lenovo 3/32GB,Rp620.000,,,Kota Pekanbaru,Lenovo,Hp,Bekas,Tokopedia
LENOVO VIBE K5 RAM 2/16GB HANDPHONE ANDROID SECOND NORMAL SIAP PAKAI,Rp445.000,,,Kota Bandung,Lenovo,Hp,Bekas,Tokopedia
Lenovo S60a Hp Handphone,Rp85.000,,,Kota Administrasi Jakarta Pusat,Lenovo,Hp,Bekas,Tokopedia
Hp bekas Lenovo A2010a minus(baca deskripsi),Rp120.000,,,Kota Surabaya,Lenovo,Hp,Bekas,Tokopedia
Handphone Lenovo Legion Y70 Inter Ram 8/128GB (Cek Deskripsi Minus 1) 675392,Rp3.100.000,,,Kota Tangerang,Lenovo,Hp,Bekas,Tokopedia
Hp lipat Sony z300i untuk bahan atau Display,Rp120.000,,,Kab. Tangerang,Sony,Hp,Bekas,Tokopedia
Hp android jadul Sony Ericsson Xperia X10 hp android pertama dari Sony fulset hp langka,Rp775.000,,,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 5 IV 128GB SNAPDRAGON 888 GEN 1 - BEACUKAI MULUS LIKE NEW,Rp12.894.000,5.0,Terjual 1,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
sony xperia xz2 compact all operator,Rp2.098.000,5.0,Terjual 2,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
sony xperia Z2 compact fullset,Rp980.000,,1 barang berhasil terjual,Kab. Cilacap,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 IV RAM 12GB - 256GB - SINYAL AMAN BEACUKAI - ORIGINAL MULUS - Global,Rp13.894.000,5.0,Terjual 2,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
XPERIA 1 6/64 SECOND MURAH,Rp1.400.000,,1 barang berhasil terjual,Kab. Bekasi,Sony,Hp,Bekas,Tokopedia
hp sony xperia,Rp400.000,,,Kota Administrasi Jakarta Utara,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 IV - 512GB RAM 16GB - DUAL SIM VARIAN TERTINGGI EX JAPAN - BEACUKAI - 256GB DualSim,Rp13.894.000,5.0,Terjual 1,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony Xperia M5 dual Gold,Rp850.000,,,Kota Administrasi Jakarta Pusat,Sony,Hp,Bekas,Tokopedia
sony xz premium dual sim resmi indonesia global,Rp8.000.000,5.0,Terjual 3,Kab. Mojokerto,Sony,Hp,Bekas,Tokopedia
Sony Xperia XZ1 Dual SIM Global,Rp3.550.000,5.0,Terjual 1,Kota Tangerang,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1iii Mark 3 - RAM 12GB - 256GB  - SINYAL PERMANEN BEACUKAI MULUS,Rp9.794.000,5.0,Terjual 1,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
hp bekas sony experia x8 kondisi lecet pemakaian bisa cod,Rp1.500.000,,30+ barang berhasil terjual,Kota Semarang,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1iii 5G RAM 12GB 256GB - Fullset Mulus - Beacukai,Rp8.794.000,5.0,Terjual 3,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony xperia 1 IV 5G 12GB 256GB ice white Super Mulus Global,Rp11.890.000,,1 barang berhasil terjual,Kab. Pati,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1 Mark ii 5G white,Rp6.250.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
sony xperia xz2 au,Rp1.100.000,,,Kota Bekasi,Sony,Hp,Bekas,Tokopedia
SONY XPERIA XZ2 LIKE NEW WARNA HITAM,Rp3.700.000,5.0,Terjual 1,Kab. Pati,Sony,Hp,Bekas,Tokopedia
sony xperia 10 Mark V 8/128GB Dual sim Beacukai,Rp6.750.000,,,Kota Tangerang,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 II wipi only,Rp2.625.000,,,Kota Yogyakarta,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z1 ( Minus Baca Deskripsi ),Rp175.000,,,Kab. Blora,Sony,Hp,Bekas,Tokopedia
Sony xperia x compact - minus,Rp300.000,,,Kab. Kediri,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 III - 12/256GB ORIGINAL MULUS LIKE NEW - READY GRABGOJEK,Rp9.254.900,5.0,Terjual 2,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony Xperia 10 Mark V Global Dual Sim 5G Terdaftar Beacukai,Rp5.850.000,,,Kota Depok,Sony,Hp,Bekas,Tokopedia
Sony Xperia C5 Ultra Dual ex Indonesia,Rp1.500.000,4.3,Terjual 12,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1 Mark 2 5G All Operator,Rp6.150.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
Dijual handphone bekas Sony Z3 compact untuk kanibal / rusak,Rp50.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony Xperia 10 Mark V 8/128 Dual SIM Beacukai,Rp6.550.000,,1 barang berhasil terjual,Kota Tangerang,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 III MARK 3 RAM 12/256GB GLOBAL DUAL SIM - ORIGINAL MULUS - Seken MULUS,Rp10.490.000,5.0,Terjual 1,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
sony xperia X10 Mini / U20i gambling saja ya,Rp120.000,,,Kota Serang,Sony,Hp,Bekas,Tokopedia
hp seken SONY XPERIA 1 old,Rp1.300.000,,,Kab. Lampung Utara,Sony,Hp,Bekas,Tokopedia
Hp jadul Sony ericsson P990i original normal hp unuk hp langka,Rp1.250.000,4.8,Terjual 6,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony Xperia ZR Normal Hp Handphone,Rp90.000,,,Kota Administrasi Jakarta Pusat,Sony,Hp,Bekas,Tokopedia
sony xperia z3,Rp1.600.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
Sony Xperia M5 dual ex Indonesia,Rp1.800.000,5.0,Terjual 2,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
sony Xperia xz3 minus layar retak sentuh normal mal 100%,Rp800.000,,,Kab. Kudus,Sony,Hp,Bekas,Tokopedia
Xperia 5 Mark III Unit Only Wifi Only,Rp2.850.000,,,Kota Malang,Sony,Hp,Bekas,Tokopedia
sony xperia z2 second,Rp285.000,,,Kab. Tangerang,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 5 III 128GB RAM 8GB - ORIGINAL - MULUS LIKE NEW - BEACUKAI - DualSim256GB,Rp8.894.000,5.0,Terjual 2,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Xperia 8 White mulus 4/64,Rp1.850.000,5.0,Terjual 7,Kab. Sumedang,Sony,Hp,Bekas,Tokopedia
SONY XPERIA XZ1 COMPACT - MULUS,Rp2.594.000,5.0,Terjual 3,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony Xperia XZ3 - Produk Dengan Informasi Yang Tersedia,Rp800.000,,,Kab. Jombang,Sony,Hp,Bekas,Tokopedia
sony xperia z3 big Minus,Rp250.000,1.0,Terjual 1,Kab. Cilacap,Sony,Hp,Bekas,Tokopedia
Sony Xperia 5 ii,Rp3.250.000,5.0,Terjual 1,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
"SONY XPERIA 5 MARK IV RAM 8 INTERNAL 128GB SECOND ORIGINAL - Hijau, Resmi Beacukai",Rp7.169.000,5.0,Terjual 1,Kota Administrasi Jakarta Utara,Sony,Hp,Bekas,Tokopedia
Sony Xperia X Compact putih Ram 3/32gb All operator normal,Rp700.000,,,Kota Batam,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z4 Compact 2/16GB NFC ON WIFI ONLY - Hitam,Rp550.000,,3 barang berhasil terjual,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
Sony Xperia XZ2 Premium All Operator,Rp2.398.000,,1 barang berhasil terjual,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1 iii Mark 3 RAM 12GB - 256GB - Mulus Beacukai - Permanen - Dual Sim,Rp9.894.000,5.0,Terjual 2,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Hp Sony Xperia J ST26i Minus,Rp200.000,,,Kab. Sambas,Sony,Hp,Bekas,Tokopedia
Sony Xperia 5 Mark III Green Line,Rp1.149.999,,,Kota Banjarmasin,Sony,Hp,Bekas,Tokopedia
sony Xperia xz2 ram 4/64gb 4 / 64 gb second original,Rp1.380.000,5.0,Terjual 10,Kota Bekasi,Sony,Hp,Bekas,Tokopedia
"SONY XPERIA M2 DUAL, ORYGINAL, RESMI, SEGEL BOX, BLACK N WHITE",Rp999.000,,1 barang berhasil terjual,Kab. Pasuruan,Sony,Hp,Bekas,Tokopedia
SONY XPERIA C4 WHITE DUAL SIM.MULUS GARANSI RESMI OKT 2016,Rp2.750.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Pusat,Sony,Hp,Bekas,Tokopedia
"SONY XPERIA 1 MARK 4 INTERNAL 256GB RAM 12GB SECOND ORIGINAL - Putih, Beacukai",Rp9.169.000,,,Kota Administrasi Jakarta Utara,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 III MARK 3 - RAM 12GB - 256GB - GLOBAL DUAL SIM - RESMI BEACUKAI - 256GB,Rp10.194.000,5.0,Terjual 1,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z3 Compact 2/16 Mulus Second,Rp550.000,5.0,Terjual 1,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z3 Compact Docomo 2/16gb mulus,Rp699.000,4.0,Terjual 2,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
Sony Xperia xz3 noralmal mulus 100%,Rp1.998.000,,1 barang berhasil terjual,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
Handphone Sony Experia D2105,Rp159.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1  all operator,Rp1.600.000,,1 barang berhasil terjual,Kota Bandar Lampung,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z4 Compact 2GB/16GB Docomo - Bekas - HP Root,Rp700.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z4 Compact 4G LTE NFC On,Rp559.000,1.0,Terjual 2,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
sony experia 8 au,Rp1.800.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
sony xperia Z1 compact docomo murah,Rp520.008,,,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
sony experiaz3 plus ram 3/32,Rp500.000,,,Kota Bandung,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 Mark iV 5G 12GB 256GB MULUS ORIGNAL UNIT LENGKAP,Rp7.100.000,,,Kab. Pati,Sony,Hp,Bekas,Tokopedia
Sony Xperia X Performance  Ram 3/32 GB,Rp700.000,,,Kab. Ponorogo,Sony,Hp,Bekas,Tokopedia
Sony Xperia XZ1 Compact Original,Rp1.598.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
Sony XPERIA 5 RESMI BEACUKAI,Rp1.150.000,,1 barang berhasil terjual,Kab. Sleman,Sony,Hp,Bekas,Tokopedia
Sony Xperia Xp Xperformance x Docomo 3/32 Rose Gold original sekend,Rp599.000,3.5,Terjual 2,Kota Bandung,Sony,Hp,Bekas,Tokopedia
Sony Xperia Arc LT16i Slim android jadul Original mulus normal hp langka,Rp670.000,,,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
"Hp Sony Xperia xz2 big ram 4/64 gb second.          ready sony xperia xz2 big ram 4/64 gb second original,  jaringan permanen all operator.",Rp1.350.000,,1 barang berhasil terjual,Kota Bekasi,Sony,Hp,Bekas,Tokopedia
sony xperia XA Minus,Rp379.000,,,Kab. Cilacap,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1 Mark III  12/256 Black Bea Cukai,Rp6.500.000,,,Kab. Pati,Sony,Hp,Bekas,Tokopedia
SONY XPERIA X PERFORMANCE Memori 3/32 GB,Rp700.000,,,Kab. Ponorogo,Sony,Hp,Bekas,Tokopedia
sony xperia xz2 4/64 - rosegold,Rp1.425.000,5.0,Terjual 1,Kab. Bojonegoro,Sony,Hp,Bekas,Tokopedia
Sony Xperia 10 Mark II Smartphone Android dengan Desain Tipis dan Kamera Berkualitas Tinggi wifi only,Rp1.200.000,,1 barang berhasil terjual,Kab. Banyumas,Sony,Hp,Bekas,Tokopedia
sony xperia 1 mark1 beacukai,Rp1.500.000,,1 barang berhasil terjual,Kab. Lahat,Sony,Hp,Bekas,Tokopedia
"SONY XPERIA 1 MARK II INTERNAL 128GB RAM 8GB ORIGINAL - Unit Saja, muluss",Rp3.699.000,,,Kota Administrasi Jakarta Utara,Sony,Hp,Bekas,Tokopedia
Sony Xperia 5 ii - Mark II,Rp3.250.000,5.0,Terjual 1,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
Sony Z4c z4 c compact Docomo 2/16 black hitam original sekend xperia,Rp449.000,2.0,Terjual 3,Kota Bandung,Sony,Hp,Bekas,Tokopedia
Sony Xz3 4/64 Good Condition - Ungu,Rp1.300.000,,2 barang berhasil terjual,Kab. Jepara,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z5 3gb/32gb Fullset,Rp1.399.000,,,Kota Administrasi Jakarta Utara,Sony,Hp,Bekas,Tokopedia
[SECOND] Sony Xperia XZ AU Rosegold 3/32GB UNIT ONLY,Rp865.000,,,Kab. Tangerang,Sony,Hp,Bekas,Tokopedia
SONY XPERIA GO 7 PRO RAM 12GB MULUS LIKE NEW BERGARANSI SEPERTI BARU,Rp8.280.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
SONY XPERIA X COMPACT,Rp2.500.000,5.0,Terjual 1,Kab. Pati,Sony,Hp,Bekas,Tokopedia
Sony xperia xzs AU/HP minus,Rp250.000,,,Kab. Jepara,Sony,Hp,Bekas,Tokopedia
Sony Xperia 5 All Operator,Rp2.698.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
Sony Xperia P LT22i (1/16GB) kondisi MINUS/RUSAK,Rp118.800,,,Kota Bandung,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 iii 12-256GB GENERASI KE 3 SECOND ORIGNAL,Rp5.170.000,5.0,Terjual 1,Kab. Pati,Sony,Hp,Bekas,Tokopedia
Sony xperia z4,Rp1.700.000,,1 barang berhasil terjual,Kota Makassar,Sony,Hp,Bekas,Tokopedia
sony xperia 5 iii,Rp5.000.000,5.0,Terjual 4,Kab. Bogor,Sony,Hp,Bekas,Tokopedia
Sony Xperia 5 Mark III 8/128GB All sim card ready,Rp5.053.500,,,Kab. Bekasi,Sony,Hp,Bekas,Tokopedia
Sony Xperia xz2 all operator - backdoor XZ2,Rp250.000,,,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony Xperia X Perfomance 3/32 Bekas Lengkap Garasi Resmi #77276,Rp555.000,,,Kab. Wonogiri,Sony,Hp,Bekas,Tokopedia
Sony Xz1 4/64 Good Condition - HITAM,Rp1.625.000,5.0,Terjual 2,Kab. Jepara,Sony,Hp,Bekas,Tokopedia
"Sony Xperia Z5 Premium docomo likenew, fullset",Rp1.779.000,4.8,Terjual 26,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
sony 901S0 nfc 6/64GB batang (minus),Rp1.400.000,,,Kota Administrasi Jakarta Pusat,Sony,Hp,Bekas,Tokopedia
Sony Xperia 5 III BEACUKAI Permanen 8/128,Rp4.220.000,,,Kota Depok,Sony,Hp,Bekas,Tokopedia
Sony Xperia XA1 plus hitam ram 4/32gb ex inter Singapore,Rp750.000,,,Kota Batam,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z3 mini compact docomo 2/16GB batangan,Rp690.000,5.0,Terjual 9,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
Sony X Compact 3/32 Good Condition - Hitam 2,Rp850.000,5.0,Terjual 6,Kab. Jepara,Sony,Hp,Bekas,Tokopedia
hp Sony Xperia xz3 second,Rp865.000,,,Kota Administrasi Jakarta Selatan,Sony,Hp,Bekas,Tokopedia
SONY XPERIA Z3 COMPACT,Rp1.050.000,,2 barang berhasil terjual,Kota Tangerang,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1 iii Docomo version,Rp6.250.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
SONY XPERIA XZ 3/32,Rp160.000,3.0,Terjual 3,Kab. Tangerang,Sony,Hp,Bekas,Tokopedia
sony xz1 Mulus,Rp1.000.000,,,Kab. Bojonegoro,Sony,Hp,Bekas,Tokopedia
SONY XZ1 AU RAM 4 MEMORI 64GB LIKE NEW FUULSHEET,Rp1.800.000,5.0,Terjual 2,Kota Semarang,Sony,Hp,Bekas,Tokopedia
sony xperia z5 premium chrome second beaks - 80% mulus,Rp800.000,,,Kab. Tangerang,Sony,Hp,Bekas,Tokopedia
sony Xperia ZR docomo 2/32,Rp550.000,4.7,Terjual 21,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
Sony xperia xz3 Rom au original Japan Set,Rp1.550.000,4.5,Terjual 5,Kab. Kulon Progo,Sony,Hp,Bekas,Tokopedia
,,,,,Sony,Hp,Bekas,Tokopedia
Sony XZ2 4/64 Good Condition - Hitam,Rp1.350.000,3.0,Terjual 4,Kab. Jepara,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1 Mark ii 128gb original,Rp3.500.000,,,Kab. Kulon Progo,Sony,Hp,Bekas,Tokopedia
sony xperia 5 mulus all operator,Rp2.698.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
sony xperia xz2 sinyal aman original bergaransi,Rp1.300.000,4.3,Terjual 27,Kab. Kulon Progo,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 III RAM 12/256GB ORIGINAL MULUS LIKE NEW - BEACUKAI,Rp8.894.000,5.0,Terjual 3,Kota Administrasi Jakarta Timur,Sony,Hp,Bekas,Tokopedia
Sony Xperia T3 Sony Indonesia Resmi,Rp1.000.000,5.0,Terjual 5,Kota Administrasi Jakarta Barat,Sony,Hp,Bekas,Tokopedia
"Sony Xz Premium 4/64 Good Condition - Sony Xz Premium, Red Rosso",Rp1.250.000,5.0,Terjual 3,Kab. Jepara,Sony,Hp,Bekas,Tokopedia
Sony Xz1 Compact 4/32 Good Condition - Biru,Rp1.350.000,5.0,Terjual 8,Kab. Jepara,Sony,Hp,Bekas,Tokopedia
Sony Xperia Z3 D6653 hijau ram 3/16gb second Singapura ex inter,Rp500.000,,,Kota Batam,Sony,Hp,Bekas,Tokopedia
,,,,,Sony,Hp,Bekas,Tokopedia
Sony Xperia XZ3 AU SOV39 RAM 4GB INTERNAL 64 GB,Rp1.200.000,,,Kota Surabaya,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1 Mark V 12/512GB Beacukai,Rp13.830.000,,,Kab. Sleman,Sony,Hp,Bekas,Tokopedia
Sony Xperia 1 6/64 Good Condition - Hitam,Rp1.550.000,5.0,Terjual 11,Kab. Jepara,Sony,Hp,Bekas,Tokopedia
hp second sony xz3 ram 4/64 gb murah mulus all operator,Rp1.849.000,5.0,Terjual 3,Kab. Karawang,Sony,Hp,Bekas,Tokopedia
"SONY XPERIA NEO L, RESMI, Ex DISPLAY MULUS LIKE NEW, BUKAN REFURBISHED",Rp299.000,,2 barang berhasil terjual,Kab. Pasuruan,Sony,Hp,Bekas,Tokopedia
SONY XPERIA 1 Mark iii 5G 12GB 256GB MULUS ORIGINAL,Rp5.500.000,5.0,Terjual 2,Kab. Pati,Sony,Hp,Bekas,Tokopedia
