nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,kondisi,platform
ADVAN Workmate AMD RYZEN 5 3500U RAM32GB SSD1TB 14'' FHD+ IPS Windows 11,Rp5.549.000,4.9,598 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
LAPTOP ADVAN SOULMATE INTEL N4020 4GB 384GB WINDOWS,Rp3.650.000,5.0,235 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
LAPTOP ADVAN WORKPRO INTEL i5 1035G7 8GB 256SSD W11,Rp5.850.000,4.8,32 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
[NEW LAUNCH] ADVAN Soulmate X | 14 Inch FHD | AMD 3020e | 4GB/128GB Upgradable | Slim & Elegant Design | FREE WINDOWS 11 Original | Garansi Resmi 1 Tahun,Rp3.399.000,4.9,254 Terjual,Semarang,Laptop,Advan,Baru,Shopee
ADVAN Laptop Workplus AMD Ryzen 5 6600H | Ryzen 7 7735HS | 16Gb/512Gb 1TB | 14'' FHD IPS 16:10 | Fingerprint | Windows 11 | Garansi Resmi 1 Tahun,Rp7.699.000,4.9,10RB+ Terjual,Semarang,Laptop,Advan,Baru,Shopee
ADVAN Workmate AMD RYZEN 5 3500U RAM32GB SSD1TB 14'' FHD+ IPS Windows 11,Rp5.549.000,5.0,206 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
ADVAN WORKPLUS HERITAGE BATIK RYZEN 5 7535HS 8GB 512GB 14.0 WUXGA IPS Windows 11,Rp7.510.000,5.0,2 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN Soulmate X AMD 3020e 8GB 128GB SSD Upgradable 14 Inch FHD Windows 11 Original Charger Type C,Rp3.896.000,4.9,77 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN Workmate Intel Core i3 1215u RAM32GB SSD1TB 14 FHD+ IPS Windows 11,Rp6.349.000,5.0,402 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
Laptop Advan TBOOK Intel N100 8GB 256GB SSD + 128GB eMMC Storage 14 inch Windows 11 Laptop Baru Sekolah Dan Bekerja setara core i3 8130U,Rp4.599.000,4.9,33 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN SOULMATE X2 AMD 3020 8GB 128GB 14.0 IPS Windows 11,Rp3.754.000,5.0,5 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN WORKMATE ULTRA WORK MATE INTEL CORE ULTRA 5-115U RAM 8GB 256 SSD 14'' FHD Windows 11 Home Light Blue AI Boost,Rp8.339.000,5.0,1 Terjual,Malang,Laptop,Advan,Baru,Shopee
ADVAN Workmate Intel Core i3 1215u RAM32GB SSD1TB 14 FHD+ Wuxga Windows 11,Rp6.349.000,4.9,174 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
[NEW LAUNCH] ADVAN Soulmate X | 14 Inch FHD | AMD 3020e | 4GB/128GB Upgradable | Slim & Elegant Design | FREE WINDOWS 11 Original | Garansi Resmi 1 Tahun,Rp3.399.000,5.0,126 Terjual,Kab. Tangerang,Laptop,Advan,Baru,Shopee
ADVAN Workplus HERITAGE AMD Ryzen 5 7535HS RAM32GB SSD2TB 14'' IPS Wuxga Windows 11,Rp7.349.000,4.9,339 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
Advan WorkMate Ryzen 5 16GB 512GB WUXGA IPS,Rp5.798.000,5.0,56 Terjual,Bekasi,Laptop,Advan,Baru,Shopee
ADVAN WORKMATE RYZEN 5 3500 - 16GB 256GB WINDOWS11 14.0FHD+ IPS,Rp5.682.000,5.0,127 Terjual,Jakarta Utara,Laptop,Advan,Baru,Shopee
ADVAN TBook Intel Celeron N100 4 Core RAM16GB SSD512GB 14'' Hd Windows 11,Rp4.299.000,4.9,429 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
Laptop Murah Advan Soulmate X2 AMD 3020E Ram 16GB DDR 512GB SSD 14'' FHD IPS Windows 11 Original,Rp3.699.000,5.0,13 Terjual,Tangerang Selatan,Laptop,Advan,Baru,Shopee
"Advan Workmate Core i3-1215U 16GB 256GB SSD 14"" Windows 11 Work Mate Intel",Rp7.141.000,5.0,8 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN WORKPLUS WORK PLUS AIR AMD Ryzen 5-7535HS 16GB SSD 512GB 14 inch OLED Windows 11 GRAPHITE BLUE rekomendasi laptop sekolah tugas kuliah kerja ringan spesifikasi kencang gesit multitasking editing desain,Rp8.973.000,5.0,5 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
Laptop ADVAN Workmate AMD RYZEN 5 3500U 8GB 256GB W11 FHD+IPS,Rp6.399.000,4.9,46 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
Laptop Murah ADVAN Soulmate X2 8GB 128GB SSD AMD 3020e 14 FHD,Rp3.698.000,5.0,6 Terjual,Bandung,Laptop,Advan,Baru,Shopee
ADVAN Workplus Heritage Batik AMD Ryzen 5 7535HS RAM16GB SSD1TB 14'' FHD IPS Windows 11,Rp7.349.000,4.9,537 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
Laptop Murah Advan Workmate Soulmate Ryzen 5 3500U Ram 16GB DDR4 512GB SSD FHD IPS Windows 11 Original,Rp3.697.000,5.0,5 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
ADVAN Workpro Lite Laptop Intel Core i3 1215U 8GB 256GB 14 FHD W11,Rp4.895.000,5.0,4 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN Soulmate X AMD 3020e RAM16GB SSD512Gb 14 FHD IPS Windows 11,Rp3.549.000,5.0,36 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
Laptop Advan Soulmate X2 AMD Athlon 3020e 16GB 128GB SSD 14 Inch FHD Windows 11 White Garansi Resmi,Rp3.789.000,5.0,11 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
"Advan Workplus Ryzen 7 16GB 512GB SSD 14"" FHD IPS",Rp8.849.000,5.0,13 Terjual,Bogor,Laptop,Advan,Baru,Shopee
Advan Workmate 14 Ryzen 5 8GB 256GB SSD IPS,Rp5.798.000,4.8,12 Terjual,Bogor,Laptop,Advan,Baru,Shopee
[BEST DEAL] ADVAN Laptop 2 in 1 EVO-X 16” Touch Screen Detachable 2.5K Display Intel i3-1215U 12GB/512GB Windows 11 - Free Stylus Pen,Rp7.999.000,4.6,96 Terjual,Kab. Tangerang,Laptop,Advan,Baru,Shopee
ADVAN SOULMATE X2 AMD 3020 8GB 128GB Windows11 14.0 IPS,Rp3.729.000,,2 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN LAPTOP WORKMATE INTEL CORE i3 1215U 8GB 256SSD W11,Rp6.500.000,4.9,22 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN TBOOK N100 4gb 128gb Windows11 14.0,Rp4.262.000,5.0,22 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
"ADVAN Laptop Gaming Pixwar Touchscreen | Ryzen 7 8745HS / 6800H | 16GB/512GB | Display 15,6 Inch FHD Touchscreen | Garansi Resmi 2 Tahun",Rp9.199.000,4.9,262 Terjual,Semarang,Laptop,Advan,Baru,Shopee
"Advan Workplus Heritage AMD Ryzen 5 7535HS 16GB SSD 512GB 14"" IPS W11 (Batik Design)",Rp8.819.000,,2 Terjual,Yogyakarta,Laptop,Advan,Baru,Shopee
"Advan Laptop WorkMate Ryzen 5 16GB 1TB SSD 14""",Rp5.798.000,5.0,39 Terjual,Bogor,Laptop,Advan,Baru,Shopee
"ADVAN Laptop | Workmate R5 8GB 256GB Win11 14"" Laptop",Rp5.599.000,5.0,18 Terjual,Jakarta Selatan,Laptop,Advan,Baru,Shopee
"Advan Soulmate X2 AMD Athlon 3020e 8GB SSD 128GB 14"" W11",Rp4.065.000,,3 Terjual,Yogyakarta,Laptop,Advan,Baru,Shopee
ADVAN WORKMATE RYZEN 5 3500U 16GB 256SSD W11,Rp5.800.000,5.0,39 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
ADVAN Laptop 2 In 1 360 Go Touchscreen AMD Ryzen 3-3200U 14 Inch IPS FHD 8GB 256GB Win 11 Original Garansi Resmi,Rp5.396.000,5.0,11 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
Laptop Advan Workmate AMD Ryzen 5 3500U 16GB 512GB SSD 14.0 WUXGA IPS Windows 11 Home,Rp3.698.000,,,Tangerang Selatan,Laptop,Advan,Baru,Shopee
Advan Workmate Ryzen 5 16GB 1TB SSD Windows 11,Rp5.633.000,4.9,29 Terjual,Jakarta Selatan,Laptop,Advan,Baru,Shopee
"Advan Workmate Ryzen 5 32GB SSD 14"" IPS Windows 11",Rp5.979.000,4.9,636 Terjual,Surabaya,Laptop,Advan,Baru,Shopee
LAPTOP - ADVAN TBOOK X TRANSFORMERS GARANSI RESMI,Rp3.030.000,,,Jakarta Pusat,Laptop,Advan,Baru,Shopee
"Advan Workmate Ryzen 5 14"" FHD+ IPS Win 11",Rp5.899.000,5.0,183 Terjual,Semarang,Laptop,Advan,Baru,Shopee
ADVAN 2 in 1 Flip 360 Go AMD RYZEN 3 3200U RAM16GB SSD1TB 14inc FHD IPS Touchscreen Windows 11,Rp5.493.510,5.0,227 Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
ADVAN WORKMATE - AMD RYZEN 5 3500U RAM 8GB 256GB W11 14.0WUXGA IPS,Rp5.682.000,4.9,112 Terjual,Jakarta Utara,Laptop,Advan,Baru,Shopee
"Advan WORKPLUS HERITAGE AMD Ryzen 5 7535HS 8GB 512GB Radeon 660M 14"" WUXGA IPS Windows 11 Laptop",Rp7.499.000,4.9,28 Terjual,Semarang,Laptop,Advan,Baru,Shopee
"[FREE STYLUS PEN +KEYBOARD] ADVAN Laptop 2 in 1 EVO-X 16” / 13"" Touchscreen Detachable 2.5K Display Intel i3-1215U/Intel N100/Intel N100 12GB/512GB Windows 11 - Garansi Resmi 1 Tahun",Rp7.499.000,4.9,65 Terjual,Kab. Tangerang,Laptop,Advan,Baru,Shopee
ADVAN SOULMATE X2 AMD 3020 - RAM 8GB 128GB WINDOWS 11 14.0 IPS,Rp3.753.000,4.9,43 Terjual,Jakarta Utara,Laptop,Advan,Baru,Shopee
ADVAN Laptop Tbook Intel Core N100 8GB 128GB+512GB Win 11 14.0 Inch,Rp4.262.000,4.9,25 Terjual,Depok,Laptop,Advan,Baru,Shopee
"Laptop Advan Workmate R5-3500U 8GB/256GB 14"" FHD IPS Win11",Rp5.890.000,4.9,1RB+ Terjual,Jakarta Pusat,Laptop,Advan,Baru,Shopee
ADVAN SOULMATE X2 AMD 3020 8GB 128GB Windows11 14.0 IPS,Rp3.729.000,,2 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
"ADVAN Laptop | Workmate R5 8GB 256GB Win11 14"" Laptop",Rp5.599.000,5.0,18 Terjual,Jakarta Selatan,Laptop,Advan,Bekas,Shopee 
Advan Soulmate X2 AMD Athlon 3020e 8GB 128GB SSD 14Inch FHD Windows 11,Rp4.119.000,,1 Terjual,Malang,Laptop,Advan,Bekas,Shopee 
Intel N100 QuadCore Laptop Dual Slot Storage Rotasi 180 ADVAN T-BOOK 8/128,Rp2.403.000,,,Semarang,Laptop,Advan,Bekas,Shopee 
Advan WorkPlus 14 Ryzen 5 16GB 512GB Win11,Rp5.799.000,4.9,35 Terjual,Tangerang,Laptop,Advan,Bekas,Shopee 
ADVAN WORKMATE RYZEN 5 3500U 16GB 256SSD W11,Rp5.800.000,5.0,39 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
Advan Workplus Heritage Ryzen 5 16GB 1TB IPS,Rp7.349.000,4.9,216 Terjual,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
ADVAN Laptop WorkMate | AMD Ryzen 5 3500U / Intel i3-1215U | 14 Inch LIGHT BLUE,Rp6.115.000,,1 Terjual,,Laptop,Advan,Bekas,Shopee 
"Advan Laptop WorkMate Ryzen 5 16GB 1TB SSD 14""",Rp5.798.000,5.0,39 Terjual,Bogor,Laptop,Advan,Bekas,Shopee 
Advan 1405 AMD Ryzen 5 3500U Ram 16Gb Ssd NVMe 512Gb,Rp3.850.000,,1 Terjual,Malang,Laptop,Advan,Bekas,Shopee 
ADVAN Soulmate X AMD 3020e 8GB SSD 128GB 14” FHD IPS Free Windows 11,Rp3.590.000,5.0,4 Terjual,,Laptop,Advan,Bekas,Shopee 
"Advan Workmate Ryzen 5 14"" FHD+ IPS Win 11",Rp5.899.000,5.0,183 Terjual,Semarang,Laptop,Advan,Bekas,Shopee 
"NB ADVAN SOULMATE X2 L25D-DALI1 Blue- ATHLON 3020E -14"" FHD IPS-8GB-128 GB-WINDOWS 11-DESAIN MINIMALIS,RINGAN,PERFORMA TANGGUH,LAPTOP MURAH",Rp4.377.309,,,,Laptop,Advan,Bekas,Shopee 
ADVAN SOULMATE X2AMD 3020E Ram 8 Gb SSD 128 Gb Keyboard empuk,Rp3.584.000,,,,Laptop,Advan,Bekas,Shopee 
"Advan Workmate Ryzen 5 32GB SSD 14"" IPS Windows 11",Rp5.979.000,4.9,636 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
ADVAN Laptop 2 In 1 360 Go Touchscreen AMD Ryzen 3-3200U 14 Inch IPS FHD 8GB 256GB Win 11 Original Garansi Resmi,Rp5.396.000,5.0,11 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
"Advan Soulmate X2 AMD Athlon 3020e 8GB SSD 128GB 14"" W11",Rp4.065.000,,3 Terjual,Yogyakarta,Laptop,Advan,Bekas,Shopee 
Laptop Advan Soulmate Plus 1405 Ryzen 5 8GB 256GB,Rp4.500.000,4.7,4 Terjual,Jakarta Timur,Laptop,Advan,Bekas,Shopee 
"Advan WorkPlus Ryzen 5 16GB 512GB IPS 14""",Rp7.689.000,5.0,21 Terjual,Malang,Laptop,Advan,Bekas,Shopee 
"ADVAN Workmate Ultra Intel Ultra 5 115U With AI Boost NPU 8GB/256GB 14"" FHD IPS Laptop Notebook Windows 11 - Notebook ADVAN WORKMATE U5MT1 U5-115U/8GB/256GB",Rp8.149.000,,,Surabaya,Laptop,Advan,Bekas,Shopee 
"LAPTOP BARU - ADVAN SOULMATE 14 - INTEL CELERON N4020, RAM 8 GB, SSD 128 GB, 14 INCH, GARANSI RESMI ADVAN 1 TAHUN",Rp3.950.000,,,Makassar,Laptop,Advan,Bekas,Shopee 
"Laptop Advan Workmate R5-3500U 8GB/256GB 14"" FHD IPS Win11",Rp5.890.000,4.9,1RB+ Terjual,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
Laptop Advan Soulmate X2 AMD 8GB 128GB Win11,Rp3.754.000,5.0,362 Terjual,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
Advan Workmate Ryzen 5 16GB 1TB SSD Windows 11,Rp5.633.000,4.9,29 Terjual,Jakarta Selatan,Laptop,Advan,Bekas,Shopee 
Advan Soulmate X2 AMD 3020E 8GB 128GB SSD IPS,Rp4.049.000,4.9,147 Terjual,Medan,Laptop,Advan,Bekas,Shopee 
LAPTOP - ADVAN TBOOK X TRANSFORMERS GARANSI RESMI,Rp3.030.000,,,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
Laptop Advan Workmate AMD Ryzen 5-3500U RAM 8GB SSD 256GB Baru beli 1 minggu,Rp5.800.000,,1 Terjual,Jakarta Timur,Laptop,Advan,Bekas,Shopee 
READY STOCK Advan Soulmate 1405 Celeron 4GB 128GB SSD,Rp1.850.000,4.9,14 Terjual,Jakarta Barat,Laptop,Advan,Bekas,Shopee 
"Advan TBook N100 8GB 384GB SSD 14"" Win 11",Rp4.599.000,4.5,6 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
ADVAN SOULMATE X2 AMD 3020 - RAM 8GB 128GB WINDOWS 11 14.0 IPS,Rp3.753.000,4.9,43 Terjual,Jakarta Utara,Laptop,Advan,Bekas,Shopee 
LAPTOP ADVAN SOULMATE X2 AMD 3020 8GB 128GB 14.0 IPS,Rp3.744.000,5.0,2 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
"ADVAN Soulmate X2 Laptop AMD 3020e 8GB 128GB 14""FHD IPS Radeon Win11",Rp3.950.000,5.0,8 Terjual,Balikpapan,Laptop,Advan,Bekas,Shopee 
LAPTOP ADVAN EXCLUSIVE Soulmate X2 8/128GB | TBOOK N100 | WORKMATE I3 8/256GB,Rp4.053.000,5.0,7 Terjual,,Laptop,Advan,Bekas,Shopee 
"Advan Workmate L25C R53S1 Ryzen 5 3500U 8GB 256GB 14"" FHD+ Windows 11 Home - Notebook ADVAN WORKMATE R53S1 R5-3500U",Rp6.199.000,5.0,1 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
ADVAN Workpro Intel core i5 12450H RAM32GB SSD1TB 14'' Fhd Ips Windows 11,Rp7.099.000,4.9,69 Terjual,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
"Laptop Advan Soulmate 1405, Ryzen 5 - 3500U, Ram8Gb Ssd256Gb, Normal",Rp3.900.000,,,Tangerang,Laptop,Advan,Bekas,Shopee 
"ADVAN Soulmate T 1405 8GB 128GB 14"" HD Windows 11",Rp3.399.000,5.0,46 Terjual,Balikpapan,Laptop,Advan,Bekas,Shopee 
LAPTOP ADVAN SOULMATE X2 AMD 3020 - RAM 8GB 128GB WINDOWS11 14.0 IPS,Rp3.753.000,4.9,113 Terjual,Jakarta Utara,Laptop,Advan,Bekas,Shopee 
ADVAN Laptop Tbook Intel Core N100 8GB 128GB+512GB Win 11 14.0 Inch,Rp4.262.000,4.9,25 Terjual,Depok,Laptop,Advan,Bekas,Shopee 
ADVAN TBook Intel Celeron N100 4 Core RAM16GB SSD1TB 14'' Hd Windows 11,Rp2.499.000,,1 Terjual,Malang,Laptop,Advan,Bekas,Shopee 
Advan Laptop Workmate AMD Ryzen 5 3500U / Intel i3-1215U 8GB SSD 256GB 14 Inch FHD+ Windows 11 Original Garansi Resmi,Rp5.996.000,4.9,176 Terjual,,Laptop,Advan,Bekas,Shopee 
LAPTOP ADVAN WORKMATE - AMD RYZEN 5 3500U RAM 8GB 256GB W11 14.0WUXGA IPS,Rp5.682.000,4.9,190 Terjual,Jakarta Utara,Laptop,Advan,Bekas,Shopee 
Advan Evo-X 13 2 In 1 Intel 6500Y 12Gb 256Ssd 13.0 3K Ips Win11 1Year,Rp5.999.000,5.0,2 Terjual,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
"Advan Workmate Ryzen 5 14"" FHD+ IPS 8GB 256GB",Rp6.125.000,5.0,3 Terjual,,Laptop,Advan,Bekas,Shopee 
ADVAN 2 in 1 Flip 360 Go AMD RYZEN 3 3200U RAM16GB SSD1TB 14inc FHD IPS Touchscreen Windows 11,Rp5.493.510,5.0,227 Terjual,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
ADVAN Soulmate X AMD 3020e RAM 4GB SSD 128GB 14” IPS FHD Windows 11 Garansi,Rp3.599.000,,2 Terjual,Makassar,Laptop,Advan,Bekas,Shopee 
Advan Workmate Intel Core I3 1215U 8/256GB L25C-I3AD1 Grey 8/256,Rp5.539.000,,,Malang,Laptop,Advan,Bekas,Shopee 
"Advan Soulmate X2 AMD Athlon 3020e 8GB SSD 128GB 14"" W11",Rp4.086.000,,,,Laptop,Advan,Bekas,Shopee 
"Promo Laptop Advan Soulmate Intel N4020 14""",Rp3.718.650,,,Surabaya,Laptop,Advan,Bekas,Shopee 
"ADVAN WORKMATE AMD RYZEN 5-3500U 8GB SSD 256GB 14""FHD WINDOWS 11 | Grey",Rp6.164.600,,,Surabaya,Laptop,Advan,Bekas,Shopee 
Laptop Advan WorkPlus Work Plus Heritage Ryzen 5 7535HS 16GB / 8GB RAM 512GB SSD 14 inch IPS Windows 11,Rp7.689.000,4.8,19 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
[BEST SELLER] ADVAN Laptop WorkMate | AMD Ryzen 5 3500U 16GB 1TB SSD 14 WUXGA Win 11Home ROSE GOLD,Rp5.798.000,5.0,5 Terjual,Bogor,Laptop,Advan,Bekas,Shopee 
"Advan TBook 14"" HD Intel Core N100 8GB 512GB SSD",Rp3.099.000,5.0,11 Terjual,Bogor,Laptop,Advan,Bekas,Shopee 
ADVAN WORKMATE - AMD RYZEN 5 3500U RAM 8GB 256GB W11 14.0WUXGA IPS,Rp5.682.000,4.9,112 Terjual,Jakarta Utara,Laptop,Advan,Bekas,Shopee 
Laptop Advan WorkPro Lite | Intel Core i5-1235U | 8GB RAM | 256GB SSD | WIN 11,Rp6.968.000,,,,Laptop,Advan,Bekas,Shopee 
"Laptop Editing Advan Soulmate X1 AMD 3020E Ram 4GB DDR4 128GB SSD 14"" FHD IPS Windows 11",Rp3.516.000,,,,Laptop,Advan,Bekas,Shopee 
"Advan Heritage Ryzen 5 14"" IPS SSD 8GB 512GB",Rp7.350.000,5.0,35 Terjual,,Laptop,Advan,Bekas,Shopee 
Advan T-Book 14 Intel N100 8GB 384GB SSD Win11,Rp4.298.000,5.0,18 Terjual,Tangerang Selatan,Laptop,Advan,Bekas,Shopee 
"Advan 360 Go 14"" Ryzen 3 8GB/256GB Touchscreen 2-in-1",Rp5.450.000,5.0,26 Terjual,,Laptop,Advan,Bekas,Shopee 
"Laptop Advan Soulmate X2 Amd 3020E RAM 16GB 640GB SSD 14""FHD IPS Win11Home",Rp3.499.000,,,Bandung,Laptop,Advan,Bekas,Shopee 
Laptop Advan Workmate Core i3-1215U 8GB 256GB Win11 WUXGA IPS,Rp5.800.000,5.0,6 Terjual,,Laptop,Advan,Bekas,Shopee 
"ADVAN SOULMATE Celeron N4020 4GB /8GB 128 Laptop 14"" HD WINDOWS 11 RESMI",Rp4.099.000,5.0,112 Terjual,Malang,Laptop,Advan,Bekas,Shopee 
Advan Laptop WorkPlus / WorkPlus Heritage 8/256 16/512Garansi Resmi,Rp7.469.000,5.0,61 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
"Advan Soulmate X 14"" IPS FHD AMD 3020e 8GB/128GB Upgradeable",Rp3.650.000,5.0,11 Terjual,,Laptop,Advan,Bekas,Shopee 
Advan T-Book 14 1405 L24E-NSNS1 8GB 128GB HD Win11,Rp4.298.000,5.0,2 Terjual,Depok,Laptop,Advan,Bekas,Shopee 
Laptop Advan TBook 1405 Intel N100 Ram 16Gb 512Gb Windows 11,Rp2.500.000,,,Malang,Laptop,Advan,Bekas,Shopee 
"Advan Workmate Ryzen 5 3500U 8GB 256GB 14"" FHD+ WIN11 - Garansi Resmi",Rp5.399.000,5.0,18 Terjual,Bandung,Laptop,Advan,Bekas,Shopee 
"[FREE STYLUS PEN +KEYBOARD] ADVAN Laptop 2 in 1 EVO-X 16” / 13"" Touchscreen Detachable 2.5K Display Intel i3-1215U/Intel N100/Intel N100 12GB/512GB Windows 11 - Garansi Resmi 1 Tahun",Rp7.499.000,4.9,65 Terjual,Kab. Tangerang,Laptop,Advan,Bekas,Shopee 
Laptop Advan Laptop Baru TBOOK 14 inch Intel N100 setara core i3 8130U 8GB Storage 256GB + 128GB Windows 11 Laptop Sekolah Dan Bekerja Original Garansi Resmi,Rp4.599.000,,,Surabaya,Laptop,Advan,Bekas,Shopee 
TERLARIS - LAPTOP ADVAN TBOOK INTEL N100 - RAM 8GB 128GB WINDOWS 11 14.0 INCH,Rp4.261.000,5.0,158 Terjual,Jakarta Utara,Laptop,Advan,Bekas,Shopee 
Laptop Notebook ADVAN Workpro Intel I5 14'' FHD IPS 8GB 256GB Win 11 Garansi Resmi,Rp5.550.000,,,Semarang,Laptop,Advan,Bekas,Shopee 
laptop advan Workpro lite intel i3 1220P 8GB 512GB 14.0 HD win 11 garansi resmi,Rp4.479.000,,,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
"Advan WorkPlus Ryzen 5 16GB 512GB SSD 14"" WUXGA",Rp7.866.000,4.5,4 Terjual,Malang,Laptop,Advan,Bekas,Shopee 
Advan Soulmate X2 AMD 8GB 128GB Windows 11,Rp3.754.000,4.9,355 Terjual,Jakarta Utara,Laptop,Advan,Bekas,Shopee 
Laptop Advan Workmate Ryzen 5 3500U 8GB 256GB Win11 FHD+ IPS Pink Grey Blue,Rp6.050.000,5.0,11 Terjual,,Laptop,Advan,Bekas,Shopee 
ADVAN AI GEN Intel Ultra 5 125H 14 Core RAM16GB SSD2TB 14'' Ips 100% Srgb Windows 11,Rp9.399.000,4.7,48 Terjual,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
Advan Tbook Intel N100 16GB 1TB SSD Windows 11,Rp4.299.000,4.8,70 Terjual,Jakarta Pusat,Laptop,Advan,Bekas,Shopee 
Laptop Advan Workplus Heritage Batik AMD Ryzen 5 7535HS 8GB 512GB Windows 11 14.0 Inch WUXGA IPS,Rp7.505.000,5.0,42 Terjual,Jakarta Utara,Laptop,Advan,Bekas,Shopee 
Advan Soulmate X2 Amd 3020 8GB 128GB Windows 11 14 Inch IPS,Rp3.365.000,5.0,9 Terjual,Jakarta Selatan,Laptop,Advan,Bekas,Shopee 
ADVAN SOULMATE PLUS 1405 RYZEN 5-3500U 8GB/256GB,Rp4.200.000,5.0,1 Terjual,Bandung,Laptop,Advan,Bekas,Shopee 
Laptop Advan Soulmate X2 AMD Athlon Silver 3020 8GB 128GB Win 11 14.0 Full HD IPS,Rp3.754.000,4.8,25 Terjual,Depok,Laptop,Advan,Bekas,Shopee 
Advan WorkMate 14 Ryzen 5 16GB 512GB SSD IPS,Rp5.797.000,4.8,7 Terjual,Jakarta Selatan,Laptop,Advan,Bekas,Shopee 
"Laptop ADVAN TBOOK INTEL N100 4GB 128GB SSD 14"" HD Windows 11",Rp4.290.000,5.0,11 Terjual,,Laptop,Advan,Bekas,Shopee 
Advan Workmate Amd Ryzen 5 3500 8GB 256GB Win 11 14 Inch Wuxga Ips for School/Office/Coding,Rp5.673.000,4.8,14 Terjual,,Laptop,Advan,Bekas,Shopee 
Advan WorkPro i5 8GB 512GB IPS Windows 11,Rp7.675.000,5.0,39 Terjual,Makassar,Laptop,Advan,Bekas,Shopee 
ADVAN TBOOK Intel N100 8GB/640GB SSD 14Inch W11 - Laptop Murah 3 Jutaan,Rp3.698.000,5.0,64 Terjual,Kab. Tangerang,Laptop,Advan,Bekas,Shopee 
Advan Workmate Ryzen 5 8GB 256GB W11 IPS,Rp5.683.000,5.0,9 Terjual,Bekasi,Laptop,Advan,Bekas,Shopee 
"Advan WorkPro Lite/Intel i3 1220P/8GB/SSD 256GB/14""/windows11 (Grey)",Rp4.800.000,,,,Laptop,Advan,Bekas,Shopee 
Advan Workplus Ryzen 5 16GB 512GB Notebook,Rp8.100.000,5.0,5 Terjual,,Laptop,Advan,Bekas,Shopee 
Advan Workplus Heritage Amd Ryzen 5-7535Hs 8Gb 512Gb 14 Inch Wuxga W11,Rp8.299.000,5.0,10 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
ADVAN TBOOK N100 4GB/8GB 128GB Windows11 14.0,Rp4.237.000,5.0,2 Terjual,Surabaya,Laptop,Advan,Bekas,Shopee 
Laptop ADVAN TBook Celeron N100 Intel N100 16GB 512GB SSD 14.0 Window 11 + Office,Rp4.298.000,5.0,3 Terjual,Bogor,Laptop,Advan,Bekas,Shopee 
Laptop Advan T-Book 1405 L24E-NSNS1 Intel N100 8GB 512GB SSD 14.0 HD Tn Windows 11 Home Ori,Rp4.298.000,,1 Terjual,Jakarta Selatan,Laptop,Advan,Bekas,Shopee 
"Advan Soulmate Laptop Intel N4020 8GB 128GB 14"" HD",Rp4.669.000,4.9,212 Terjual,Makassar,Laptop,Advan,Bekas,Shopee 
