detail produk-href,nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,brand,kategori,kondisi,platform
https://www.tokopedia.com/ismile-indonesia/axioo-mybook-hype-10-n4020-ssd-256gb-ram-8gb-14-garansi-resmi-1732033400789239691?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"AXIOO Mybook Hype 10 N4020 SSD 256GB RAM 8GB 14"" Garansi Resmi - Midnignt Black",Rp4.553.000,5.0,Terjual 30+,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/advan-authorized-bogor/advan-workmate-ryzen-5-3500u-8gb-ssd-256gb-14-fhd-w11-1733543926067005305?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Advan Workmate Ryzen 5 3500U 8GB SSD 256GB 14″ FHD W11 - LIGHT BLUE, 8GB, UNIT ONLY",Rp5.799.000,4.9,Terjual 40+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/hp/laptop-hp-intel-core-i3-uhd-8gb-ram-512gb-ssd-silver-blue-white-windows-11-home-15-6-inch-garansi-2-tahun-official-non-second-1734008384732628867?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,Laptop HP Intel Core i3 UHD 8GB RAM 512GB SSD Silver Windows 11 Home 15.6 Inch Garansi 2 Tahun Official Non Second - Silver COPILOT,Rp8.589.000,4.9,Terjual 250+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/amd-id/advan-workmate-ryzen-5-3500u-8gb-256gb-w11-14-0uwuxga-ips-1731956641295598971-1734627421937436027?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Advan Workmate Ryzen 5 3500U 8GB 256GB W11 14.0UWUXGA IPS - Light Blue 8GB/256GB, Standard",Rp5.729.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/toko-laptop-id/laptop-x280-i5-generasi-ke-8-ram-8gb-12-5-inch-windows-11-prosesor-intel-core-i5-gen-8-ram-8gb-layar-12-5-inch-sistem-operasi-windows-11-cocok-untuk-berbagai-kebutuhan-1733614466457896568?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"TOKO LAPTOP ID Laptop X280 i5 Generasi Ke-8 RAM 8GB 12.5 Inch Windows 11 Prosesor Intel Core i5 Gen 8 RAM 8GB Layar 12.5 Inch Sistem Operasi Windows 11 Cocok untuk Berbagai Kebutuhan - X280 I I5 GEN 8, 8GB I SSD 256GB",Rp3.350.000,4.8,Terjual 24,Kota Administrasi Jakarta Barat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/distri-laptop/laptop-advan-workmate-ryzen-5-3500u-8gb-256gb-ssd-14-fhd-w11-1732181298199954957?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Laptop ADVAN Workmate Ryzen 5 3500U 8GB 256GB SSD 14"" FHD W11 - Biru, 8GB RAM",Rp5.709.000,4.9,Terjual 250+,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/redstarelectronic/promo-laptop-asus-x441-ram-8gb-1tb-8gb-512gb-ssd-free-mouse-tas-gold-2gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"PROMO !! LAPTOP ASUS X441 RAM (8GB/1TB - 8GB/512GB SSD) FREE MOUSE/TAS - gold, 2GB/500GB",Rp1.350.000,4.6,Terjual 250+,Kota Administrasi Jakarta Barat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/royalltech/laptop-acer-aspire-lite-al14-32p-intel-n150-8gb-ram-512gb-ssd-windows-11-ohs-m365-14-wuxga-laptop-consumer-1734243031838852599?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Laptop ACER Aspire Lite AL14 32P Intel N150 8GB RAM 512GB SSD Windows 11 + OHS + M365 14” WUXGA - LAPTOP CONSUMER - LAPTOP, RAM 8GB/256GB SSD",Rp6.574.000,5.0,Terjual 500+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/asus-vivobook-go-14-e410ka-n4500-8gb-256gb-intel-uhd-14-fhd-w11-ohs-1735415447691297991?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"ASUS Vivobook Go 14 E1404TA Intel N150 8GB 256GB INTEL UHD 14"" FHD IPS W11 OHS - Mixed black",Rp6.699.000,4.9,Terjual 1 rb+,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-1-intel-celeron-n4020-4gb-128gb-hd-windows-11-1730815058184930389?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Axioo Laptop Hype 1 Intel Celeron N4020/4GB/128GB/HD - Windows 11 - Blue, Include",Rp4.149.000,4.9,Terjual 100+,Kota Administrasi Jakarta Timur,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/laptop-axioo-hype-10-intel-n4020-ddr4-8gb-ssd-256gb-14-intel-uhd-dos-adfa7?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch%26whid%3D6541860,"Laptop AXIOO HYPE 10 Intel N4020 DDR4 8GB SSD 256GB 14"" Intel UHD - DOS",Rp4.549.000,5.0,Terjual 2 rb+,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/asus-authorized-by-dgi/bubble-wrap-dan-asuransi-paking-link-free-tambahan-1-1733617073317447099-1735109769839019451?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Asus ExpertBook P1 PM1403CDA-S65851WS AMD Ryzen 5 150 RAM 8GB 512GB SSD 14"" FHD Expert Book - 8GB",Rp9.543.000,5.0,Terjual 250+,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/planetcomputer/laptop-axioo-hype-10-n4020-8gb-256gb-windows-10-1731029502926291981-1734858968666375342?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch%26whid%3D18628502,"LAPTOP AXIOO HYPE 10 | N4020 8GB 256GB Windows 10 - HYPE 1 4GB/128GB DOS, TANPA ANTIGORES",Rp3.899.000,5.0,Terjual 100+,Kota Administrasi Jakarta Selatan,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/advanofficialitstore/advan-360-go-4gb-256gb-14-amd-ryzen-3-3200u-fhd-ips-touchscreen-laptop-2-in-1-notebook-flip-free-windows-11-original-1733973988014786358?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch%26whid%3D21392602,ADVAN 360 Go 4GB/256GB 14” AMD Ryzen 3 3200U FHD IPS Touchscreen Laptop 2-in-1 Notebook Flip Free Windows 11 Original - Laptop 360 Go,Rp4.999.000,5.0,Terjual 22,Kab. Tangerang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/agreshpauthorized/laptop-hp-14s-core-i3-1315u-8gb-512gb-w11-ohs-14-fhd-1730072158698833058-1735393291698013346?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Laptop  HP 14S Core i3 1315U 8GB 512GB W11+OHS 14"" FHD - FS, 4GB/512SSD",Rp6.899.000,4.8,Terjual 50+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/advan-by-urbanlife/advan-laptop-workmate-amd-ryzen-5-3500u-14-inch-fhd-16-10-ips-8gb-256gb-free-windows-11-light-1733240690366318415?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,ADVAN LAPTOP WORKMATE AMD RYZEN 5 3500U 14 INCH FHD+ 16:10 IPS  8GB 256GB FREE WINDOWS 11.LIGHT - Light Blue,Rp5.599.000,4.9,Terjual 100+,Kota Administrasi Jakarta Selatan,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/agresidjaktim/laptop-ryzen-5-spc-style-5-amd-ryzen-5-3500-8gb-256gb-ssd-14fhd-ips-backlit-keyboard-1731268332958091040?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,Laptop Ryzen 5 SPC Style 5 AMD Ryzen 5 3500 8GB 256GB SSD 14FHD IPS Backlit Keyboard - Laptop,Rp5.599.000,5.0,Terjual 28,Kota Administrasi Jakarta Timur,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-10-intel-celeron-n4020-8gb-256gb-hd-1732129492343161941?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Axioo Laptop Hype 10 Intel Celeron N4020/8GB/256GB/HD - - Brown, Non-Include",Rp4.709.000,4.8,Terjual 100+,Kota Administrasi Jakarta Timur,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/polytron-id/polytron-laptop-luxia-i3-intel-i3-1215u-14-8gb-256gb-w11-home-pl-14m3i3a-g82h-1732066495052154732?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"POLYTRON Laptop Luxia i3 | intel i3 -1215U |  14"" | 8GB | 256GB  | W11 Home | PL 14M3I3A G82H",Rp6.549.000,4.9,Terjual 60+,Kab. Tangerang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-1-n4020-4gb-128gb-windows-11-14-hd-1734318894890059119?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"LAPTOP AXIOO HYPE 1  | N4020 4GB 128GB Windows 11 14 HD - 4GB / 128GB, NON BUNDLING",Rp3.749.000,5.0,Terjual 250+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-5-amd-x3-lollipop-edition-ryzen-5-3500u-8gb-256gb-fhd-ips-windows-11-1733365743592965205?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Axioo Laptop Hype 5 AMD X3 Lollipop Edition Ryzen 5-3500U/8GB/256GB/FHD IPS - Windows 11 - Include, Royal Purple",Rp6.549.000,4.9,Terjual 30+,Kota Administrasi Jakarta Timur,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/agreshpauthorized/hp-14-i3-1315-8gb-512gb-w11-ohs-m365b-14-0fhd-blit-copilot-2y-slv-ep0261tu-1732302700013323426?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"HP 14 I3 1315 8GB 512GB W11+OHS+M365B 14.0FHD BLIT COPILOT 2Y SLV -EP0261TU - NORMAL, 4GB",Rp6.899.000,4.9,Terjual 250+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/asus-e210ka-n4500-8gb-ddr4-128gb-ssd-11-6-intel-uhd-graphics-w11-ohs-non-bundling-dreamy-white-db68b?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"ASUS E210KA N4500 8GB DDR4 128GB SSD 11.6"" Intel UHD Graphics W11 OHS - Non Bundling, Dreamy White",Rp5.299.000,5.0,Terjual 12,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/advanstore/advan-360-go-4gb-256gb-14-amd-ryzen-3-3200u-fhd-ips-touchscreen-laptop-2-in-1-notebook-flip-free-windows-11-original-garansi-resmi-1733973060778755943?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch%26whid%3D21392088,ADVAN 360 Go 4GB/256GB 14” AMD Ryzen 3 3200U FHD IPS Touchscreen Laptop 2-in-1 Notebook Flip Free Windows 11 Original Garansi Resmi,Rp4.999.000,4.5,Terjual 100+,Kab. Tangerang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/digitalcitym2/axioo-hype-1-n4020-4gb-128gb-w11-14?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,AXIOO HYPE 1 N4020 4GB 128GB W11 14,Rp2.494.000,,3 barang berhasil terjual,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/ten-com/laptop-axioo-hype-10-n4020-8gb-512gb-windows-10-pro-14-inch-1729848657390306567-1734720235283973383?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Laptop Axioo Hype 10 N4020 8gb 512gb Windows 11 14 Inch - 4GB | 128GB ( HYPE 1 ), Standard Pack",Rp3.749.000,5.0,Terjual 2 rb+,Kota Administrasi Jakarta Selatan,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-1-n4020-4gb-8gb-128gb-14-hd-windows-11-1734319035774829935?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"LAPTOP AXIOO HYPE 1  | N4020 4GB / 8GB 128GB 14"" HD Windows 11 - 4GB / 128GB, NON BUNDLING",Rp3.749.000,5.0,Terjual 250+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/teknotrend/advan-soulmate-x-14-ips-fhd-amd-3020e-8gb-128gb-free-windows-11-original-notebook-upgradeable-1731262233753913282-1735137477776345026?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Laptop Advan Soulmate X 14” IPS FHD AMD 3020e 8GB/128GB Free Windows 11 Original Notebook Upgradeable - White 4GB/128GB, Non Bundling",Rp3.685.000,4.9,Terjual 3 rb+,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/advanofficialitstore/advan-workmate-amd-ryzen-5-3500u-8gb-256gb-14-fhd-16-10-ips-wifi-5-upgradable-free-windows-11-garansi-resmi-1-tahun-laptop-notebook-1732195954013275958?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch%26whid%3D21392602,"ADVAN Workmate AMD Ryzen 5 3500U 8GB/256GB 14"" FHD+ 16:10 IPS WiFi 5 Upgradable Free WIndows 11 Garansi Resmi 1 Tahun Laptop Notebook - Light Blue",Rp6.149.000,4.9,Terjual 100+,Kab. Tangerang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axioo-indonesia/axioo-laptop-hype-5-amd-x3-ryzen-5-3500u-8gb-256gb-fhd-ips-1730192461198951509?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Axioo Laptop Hype 5 AMD X3 Ryzen 5-3500U/8GB/256GB/FHD IPS - Blue, Include",Rp6.549.000,4.9,Terjual 250+,Kota Administrasi Jakarta Timur,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/laptopgrosirid/axioo-hype-10-n4020-intel-uhd-8gb-512gb-windows-11pro-14-0inch-unit-only-8gb-256ssd-f46ae?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"[PROMO] Axioo hype 10 N4020 intel uhd 8gb 512gb windows 11pro 14.0Inch - UNIT ONLY, 8GB/256SSD",Rp4.799.000,5.0,Terjual 500+,Kota Administrasi Jakarta Selatan,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/prostorecomputer/packing-bubble-pengiriman-laptop-1907018-1731983225387845531-1735243194573621147?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,LENOVO LEGION 9I 16 ULTRA 9 275HX RTX5090 24GB/ 64GB 2TB W11+OHS+M365B 18.0WQUXGA 240HZ/440HZ 100DCIP3 PKRGB 3Y+3ADP BLK -49ID - LAPTOP,Rp114.899.000,5.0,Terjual 750+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/gigacom-/axioo-mybook-hype-10-n4020-8gb-256gb-dos-14hd-1y-black-1731308379702461520?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"AXIOO MYBOOK HYPE 10 - N4020 8GB 256GB DOS 14HD 1Y BLACK - DOS, BLACK",Rp2.789.000,,2 barang berhasil terjual,Kota Tangerang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/gateway/apple-macbook-air-13-m3-10c-gpu-24gb-512gb-8c-cpu-13-6-inch-garansi-resmi-ibox-1729830188084397493-1735242708348208565?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"IBOX APPLE MACBOOK AIR 13 M4/M3/M2/M1 10C GPU 24GB 512GB 10C CPU - NORMAL, MACBOOK NEO - 256GB SILVER",Rp11.499.000,5.0,Terjual 250+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/smart-store-ind/zyrex-stb-dvb-t2-zbox-1-set-top-box-tv-digital-full-hd-1080p-ews-epg-hdmi-usb-rca-garansi-1-tahun-1732830960257107738?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Zyrex STB DVB-T2 ZBox-1, Set Top Box TV Digital Full HD 1080p, EWS, EPG, HDMI, USB, RCA, Garansi 1 Tahun - FREEBOX, STB",Rp140.000,4.8,Terjual 100+,Kota Tangerang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/sentramedia15/zyrex-set-top-box-z-box-1-dvb-t2-tv-digital-chipset-sunplus-1509c-sni-free-baterai-penerima-siaran-tv-jernih-full-hd-1080p-garansi-1-tahun-1730219498758244108?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,ZYREX Set Top Box Z-BOX 1 DVB-T2 TV Digital Chipset Sunplus 1509C SNI Free Baterai Penerima Siaran TV Jernih Full HD 1080P Garansi 1 Tahun - STB+RCA (TVTABUNG),Rp129.900,4.7,Terjual 250+,Kota Semarang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/alvinluo-shop/hp-elitebook-745-g6-amd-ryzen-5-pro-16gb-ssd-512-radeon-vega-8-1731662165344356137?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"HP elitebook 745 G6 AMD ryzen 5 PRO| 16GB | SSD 512 | RADEON VEGA 8 - HP 645 G4 R5, 8GB / 256GB",Rp3.150.000,4.9,Terjual 100+,Kota Administrasi Jakarta Barat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/advanofficialitstore/advan-360-go-4gb-256gb-14-amd-ryzen-3-3200u-fhd-ips-touchscreen-laptop-2-in-1-notebook-flip-free-windows-11-original-1734927460676503350-1734927431824869174?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch%26whid%3D21392602,[EXCLUSIVE INUL DARATISTA] ADVAN 360 Go 4GB/256GB 14” AMD Ryzen 3 3200U FHD IPS Touchscreen Laptop 2-in-1 Notebook Flip Free Windows 11 Original - Laptop 360 Go,Rp4.999.000,,3 barang berhasil terjual,Kab. Tangerang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinktech-laptop/thinktech-laptop-chromebook-series-100e-prosesor-intel-celeron-n3350-layar-11-6-ram-4gb-internal-32gb-chrome-os-dengan-webcam-720-pixel-dan-audio-jack-3-5mm-battery-charger-termasuk-1735002723400648356?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch%26whid%3D21508274,Thinktech Laptop Chromebook Series 100E Layar 11.6'' RAM 4GB /32GB - JAWA,Rp899.000,4.6,Terjual 250+,Kota Semarang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/alienwareofficial/hp-240-240r-g9-i5-1235-i3-1315-16gb-512gb-ssd-w11-14-0-garansi-resmi-laptop-ultrabook-consumer-1731568174619002131-1735437883639498003?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"HP 240 240R G9 I5 1235 I3 1315 16GB 512GB SSD W11 14.0 - GARANSI RESMI - LAPTOP ULTRABOOK CONSUMER - I3 1315 - 8/256, STANDAR",Rp10.599.000,5.0,Terjual 250+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/protechcom/advan-soulmate-x2-amd-3020-8gb-128gb-w11-1733338013191800736?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch%26whid%3D375893,ADVAN SOULMATE X2 AMD 3020 8GB 128GB W11 - UNIT,Rp3.999.000,4.9,Terjual 40+,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/laptop-pilihan-id/laptop-pilhan-id-seri-x395-i-amd-r5-i-ram-16gb-ssd-256-512gb-screen-13-3-inch-windows-11-office-2019-1733781634377418317-1735137418404464205?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"SERI - E5300 I i3 GEN 8 I RAM 8/16GB SSD 128GB SCREEN 13,3 Inch Windows 11 Office 2019 - E5300 I i3 GEN 8, RAM 8GB I SSD 128GB",Rp2.650.000,4.9,Terjual 50+,Kota Administrasi Jakarta Barat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/collinsofficial/acer-aspire-lite-14-al14-n4500-8gb-256gb-512gb-14-0fhd-ips-w11-ohs-m365b-1734918258807964871-1735328546573747399?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"ACER ASPIRE LITE 14 AL14 N4500 8GB 256GB 512GB 14.0FHD IPS W11 OHS M365B - 8GB 256GB, SILVER, UNIT",Rp6.199.000,5.0,Terjual 70+,Kota Administrasi Jakarta Pusat,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-10-n4020-8gb-256gb-windows-14-10-pro-1734335816325301615?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"LAPTOP AXIOO HYPE 10 | N4020 8GB 256GB Windows 14"" 10 Pro - DOS / KOSONGAN, NON BUNDLING",Rp4.549.000,4.9,Terjual 1 rb+,Kota Administrasi Jakarta Utara,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/smart-store-ind/zyrex-freebox-stb-set-top-box-dvb-t2-tv-digital-bisa-wifi-youtube-iptv-siaran-gratis-tv-tabung-led-1731535086073841434?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Zyrex Freebox STB Set Top Box DVB-T2 TV Digital Bisa WiFi YouTube IPTV – Siaran Gratis TV Tabung & LED - EVINIX, STB",Rp130.000,4.9,Terjual 2 rb+,Kota Tangerang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/nexiy-640/zyrex-cruiser-20-i5?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,ZYREX CRUISER 20 I5,Rp8.840.000,,1 barang berhasil terjual,Kota Administrasi Jakarta Selatan,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/pergijauh/chromebook-zyrex-m432-siap-pakai?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,chromebook zyrex m432 SIAP PAKAI,Rp1.300.000,,,Kota Serang,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/nexiy-640/notebook-zyrex-sky-360-mini?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,Notebook Zyrex Sky 360 mini,Rp850.000,,,Kota Administrasi Jakarta Selatan,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/bl-elektro/terlaris-laptop-zyrex-bunaken-celeron-intel-n4020-4gb-256-ssd-64gb-w10-14-0-gry-laptop-dos-1734415887545566445?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,"Terlaris LAPTOP ZYREX BUNAKEN CELERON INTEL N4020 4GB 256 SSD+64GB W10 14.0 GRY - Laptop DOS - Paket+SleveCase, DOS",Rp3.755.000,,,Kota Metro,Zyrex,Laptop,Baru,Tokopedia
https://www.tokopedia.com/toko-anita555/grosir-zyrex-d-tech-pro-v1-ryzen-5-6600h-16gb-512gb-w11-14-0fhd-ips-blit-unit-1733220938564928545?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202605051140346FAA8040DA20EF1612LV%26src%3Dsearch,Grosir ZYREX D-TECH PRO V1 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT - UNIT - UNIT,Rp5.704.000,,,Kota Sukabumi,Zyrex,Laptop,Baru,Tokopedia
